Transcription Start;Translation Start;Translation Stop;Transcription Stop;Strand;Name;Synonym;Product;PS04;MGP14;qValue;fold;log2(fold)
6568001;6568057;6568779;;+;-;SCO5995;hypothetical protein;129;198;0,69401116;0,651515152;-0,618129365
1652664;1652664;1653251;1653763;+;-;SCO1544;hypothetical protein;175;198;1;0,883838384;-0,178145508
3447013;;;3446929;-;-;predicted RNA;-;178;198;1;0,898989899;-0,153623189
6263394;6263394;6264146;6264153;+;-;SCO5739;dihydrodipicolinate reductase;191;198;1;0,964646465;-0,051927792
3648565;3648548;3647355;3647057;-;-;SCO3299;hypothetical protein;197;198;1;0,994949495;-0,007304801
5360721;5360721;5361596;5361686;+;-;SCO4927;ligase;214;198;1;1,080808081;0,112110366
1510100;1510018;1509614;1509279;-;-;SCO1414;ankyrin;219;198;1;1,106060606;0,14543044
8410216;8410198;8409626;8409626;-;-;SCO7584;transcriptional regulator;225;198;1;1,136363636;0,184424571
3257685;3257700;3258680;3258859;+;-;SCO2988;UDP-glucose 4-epimerase;245;198;1;1,237373737;0,307281319
5421640;5421628;5421206;5421199;-;-;SCO4983;hypothetical protein;31;199;5,95E-27;0,155778894;-2,68242831
2131341;2131341;2130961;2130935;-;-;SCO1995;hypothetical protein;49;199;3,11E-10;0,246231156;-2,021914776
1030386;;;1030348;-;-;predicted RNA;-;110;199;0,451308324;0,552763819;-0,855264907
5180445;;;5180498;+;-;predicted RNA;-;142;199;0,79863218;0,713567839;-0,486877501
7633078;7633056;7632712;7632704;-;-;SCO6862;hypothetical protein;151;199;1;0,75879397;-0,398219881
4239197;4239112;4238399;4238366;-;-;SCO3853;hypothetical protein;152;199;1;0,763819095;-0,388697107
;3945434;3946408;3946574;+;-;SCO3566;hydrolase;214;199;1;1,075376884;0,104842366
1562157;1562157;1561471;1561433;-;-;SCO1464;ribulose-phosphate 3-epimerase;228;199;1;1,145728643;0,196265394
1876097;1875975;1875760;1875606;-;-;SCO1754;hypothetical protein;253;199;1;1,271356784;0,346368954
5059681;5059681;5059025;5058842;-;-;SCO4633;hypothetical protein;343;199;0,451357151;1,72361809;0,785440146
3673490;;;3673693;+;-;predicted RNA;antisense: SCO3321;57;200;5,84E-06;0,285;-1,810966176
3153128;;;3152982;-;-;predicted RNA;antisense: SCO2897;63;200;3,94E-04;0,315;-1,666576266
4902272;;;4902335;+;-;predicted RNA;antisense: SCO4482;105;200;0,270460657;0,525;-0,929610672
4382684;;;4382768;+;-;SCOt34;Ser tRNA;121;200;0,427328967;0,605;-0,724992953
5749698;;;5749541;-;-;predicted RNA;antisense: SCO5280;143;200;0,874901582;0,715;-0,483984853
6416078;6415998;6414817;;-;-;SCO5858;hypothetical protein;152;200;1;0,76;-0,395928676
3662049;;;3662035;-;-;predicted RNA;-;167;200;1;0,835;-0,260151897
4741418;4741698;4742624;4742776;+;-;SCO4330;hypothetical protein;174;200;1;0,87;-0,200912694
;5755076;5753949;5753935;-;-;SCO5282;two-component system sensor kinase;194;200;1;0,97;-0,043943348
5100059;;;5099923;-;-;predicted RNA;antisense: SCO4669;208;200;1;1,04;0,056583528
1380719;1380724;1381131;1381187;+;-;SCO1304;hypothetical protein;76;201;9,45E-04;0,378109453;-1,403124178
1030347;1030341;1029991;1029991;-;-;SCO0977;hypothetical protein;157;201;1;0,781094527;-0,356430942
2471173;2471173;2470316;2470299;-;-;SCO2301;hypothetical protein;167;201;1;0,830845771;-0,267347399
2682766;2682749;2681817;2681807;-;-;SCO2491;oxidoreductase;202;201;1;1,004975124;0,007159792
;3389320;3388379;3387911;-;-;SCO3093;hydrolase;236;201;1;1,174129353;0,231591358
3699940;;;3699911;-;-;predicted RNA;-;247;201;1;1,228855721;0,29731554
5431032;5431032;5431676;5431695;+;-;SCO4992;hypothetical protein;271;201;1;1,348258706;0,43109735
1063184;1063185;1063520;1063665;+;-;SCO1008;hypothetical protein;81;202;0,003695629;0,400990099;-1,31836148
737673;;;737644;-;-;predicted RNA;-;115;202;0,544883226;0,569306931;-0,812721432
2357650;;;2357514;-;-;predicted RNA;antisense: SCO2190;149;202;0,917501612;0,737623762;-0,439042962
2065368;2065368;2064934;2064820;-;-;SCO1933;hypothetical protein;159;202;1;0,787128713;-0,345328527
7359865;7359865;7360494;7360498;+;-;SCO6632;hypothetical protein;183;202;1;0,905940594;-0,142511644
1560294;1560284;1559931;1559865;-;-;SCO1462;hypothetical protein;306;202;0,902483769;1,514851485;0,59917636
7530988;7531179;7532117;7532123;+;-;SCO6773;peptidase;22;203;8,51E-72;0,108374384;-3,205904299
8062122;8062135;8063643;8063879;+;-;SCO7252;regulatory protein;24;203;9,24E-60;0,118226601;-3,080373416
3401899;3401899;3402504;3402504;+;-;SCO3105;hypothetical protein;50;203;7,27E-11;0,246305419;-2,021479727
5947169;5947312;5947974;5947974;+;-;SCO5460;AbaA-like regulatory protein;180;203;1;0,886699507;-0,173482821
6617982;6617892;6616708;6616708;-;-;SCO6028;ribonuclease;198;203;1;0,975369458;-0,035979297
5271519;5271519;5272538;5272538;+;-;SCO4839;tryptophanyl-tRNA synthetase;215;203;1;1,0591133;0,082856932
3741942;3741942;3741763;3741760;-;-;SCO3378;small membrane protein;227;203;1;1,118226601;0,16121257
2904798;2904844;2906658;2907310;+;-;SCO2669;hypothetical protein;238;203;1;1,172413793;0,229481846
;3088674;3089375;;+;-;SCO2829;amino acid ABC transporter transmembrane protein;350;203;0,463099485;1,724137931;0,785875195
8326378;8326355;8325357;8325308;-;-;SCO7511;glyceraldehyde 3-phosphate dehydrogenase;579;203;8,20E-04;2,852216749;1,512083621
4386975;;;4386987;+;-;predicted RNA;-;44;204;0,00981613;0,215686275;-2,212993723
4386552;4386552;4386899;4386974;+;-;SCO3988;hypothetical protein;109;204;0,182238318;0,534313725;-0,904241017
3854422;;;3854197;-;-;predicted RNA;antisense: SCO3487;116;204;0,260630254;0,568627451;-0,814444347
1285363;;;1285430;+;-;predicted RNA;-;156;204;1;0,764705882;-0,387023123
6045097;6045182;6045358;6045386;+;-;SCO5545;hypothetical protein;292;204;1;1,431372549;0,517399217
1950240;1950275;1950754;1951453;+;-;SCO1820;hypothetical protein;374;204;0,297030854;1,833333333;0,874469118
2810694;;;2810651;-;-;predicted RNA;-;92;205;0,196553757;0,448780488;-1,155918143
612352;612320;612156;612107;-;rpmG;SCO0570;50S ribosomal protein L33;118;205;0,281413502;0,575609756;-0,79683705
1710249;1710147;1709299;1709249;-;-;SCO1597;rRNA methylase;159;205;1;0,775609756;-0,366597144
1023043;1023053;1023964;1023972;+;-;SCO0971;LysR family transcriptional regulator;174;205;1;0,848780488;-0,236536604
8070713;8070691;8070206;8069982;-;-;SCO7258;hypothetical protein;195;205;1;0,951219512;-0,072149786
4337683;4337643;4336537;4336537;-;-;SCO3941;Ser/Thr protein kinase;317;205;0,747832633;1,546341463;0,628858931
3533061;;;3533255;+;-;predicted RNA;antisense: SCO3220;111;206;0,183476449;0,538834951;-0,892084661
4983678;;;4983547;-;-;predicted RNA;antisense: SCO4566;121;206;0,300016947;0,587378641;-0,76763729
6289058;;;6289172;+;-;predicted RNA;-;130;206;0,439824347;0,631067961;-0,664132714
5003724;;;5003890;+;-;predicted RNA;antisense: SCO4582;142;206;0,769633387;0,689320388;-0,536753408
4431909;4431640;4430684;4430684;-;-;SCO4034;RNA polymerase sigma factor;147;206;1;0,713592233;-0,486828182
5699733;5700131;5701606;5701790;+;-;SCO5239;histidine kinase;149;206;1;0,723300971;-0,467332007
7415231;7415231;7414995;7414829;-;-;SCO6674;hypothetical protein;168;206;1;0,815533981;-0,294183104
1755251;1755251;1753890;1753845;-;-;SCO1640;hypothetical protein;294;206;0,995529711;1,427184466;0,513171818
6393162;6393195;6393890;6393896;+;-;SCO5840;transcriptional regulator;66;207;4,43E-05;0,31884058;-1,649092838
1145024;1145088;1145816;1146017;+;-;SCO1085;acyltransferase;93;207;0,040899724;0,449275362;-1,154328146
329386;;;329660;+;-;predicted RNA;-;126;207;0,395453613;0,608695652;-0,716207034
3199166;;;3199263;+;-;predicted RNA;antisense: SCO2943;144;207;0,69520502;0,695652174;-0,523561956
3344400;3344420;3345763;3345999;+;-;SCO3052;UDP-glucose 6-dehydrogenase;205;207;1;0,990338164;-0,014006858
4581841;;;4581853;+;-;predicted RNA;-;222;207;1;1,072463768;0,100928909
1767977;;;1767719;-;-;predicted RNA;-;310;207;1;1,497584541;0,582637448
2080118;2080008;2078797;2078797;-;pgk;SCO1946;phosphoglycerate kinase;409;207;0,181536935;1,975845411;0,982470075
3412419;;;3412388;-;-;predicted RNA;-;40;208;1,59E-05;0,192307692;-2,378511623
6110680;6110413;6110051;6110051;-;-;SCO5610;hypothetical protein;89;208;0,009380148;0,427884615;-1,224706287
5795053;5795022;5794528;5794396;-;-;SCO5323;transcription regulator AsnC;159;208;1;0,764423077;-0,387556763
3368494;3368334;3367747;3367703;-;-;SCO3074;hypothetical protein;199;208;1;0,956730769;-0,063815098
2309936;2309915;2308851;2308846;-;trpD;SCO2147;anthranilate phosphoribosyltransferase;202;208;1;0,971153846;-0,042228235
4302532;4302523;4301402;4301402;-;-;SCO3904;hypothetical protein;225;208;1;1,081730769;0,113341473
4827995;4827958;4827365;;-;-;SCO4409;RNA polymerase sigma factor;225;208;1;1,081730769;0,113341473
6162759;6162772;6163452;6163510;+;-;SCO5663;hypothetical protein;246;208;1;1,182692308;0,242074787
2069957;2069957;2071480;;+;-;SCO1937;glucose-6-phosphate 1-dehydrogenase;293;208;0,941687785;1,408653846;0,494317136
2342421;2342474;2344027;2344164;+;-;SCO2179;leucyl aminopeptidase;406;208;0,153623948;1,951923077;0,964896199
2003788;2003753;2003040;2003040;-;-;SCO1869;hypothetical protein;57;209;5,77E-08;0,272727273;-1,874469118
612106;612106;611984;611976;-;rpmJ;SCO0569;50S ribosomal protein L36;114;209;0,19776777;0,545454545;-0,874469118
5113464;;;5113072;-;-;predicted RNA;antisense: SCO4683;175;209;1;0,837320574;-0,25614802
5218624;5218624;5221119;5221363;+;-;SCO4797;ATP-dependent DNA helicase II;189;209;1;0,90430622;-0,145116708
;1889098;1888427;;-;-;SCO1769;hypothetical protein;217;209;1;1,038277512;0,0541921
2098289;2098289;2098945;2099060;+;-;SCO1960;hydrolase;218;209;1;1,043062201;0,060825193
;5705092;5704007;5703850;-;-;SCO5243;RNA polymerase sigma factor;267;209;1;1,277511962;0,3533368
2747318;2747308;2746955;2746927;-;-;SCO2548;Hit-family protein;303;209;1;1,449760766;0,535814851
919874;919775;918438;918438;-;-;SCO0872;hypothetical protein;91;210;0,044712959;0,433333333;-1,206450877
5595791;;;5595837;+;-;predicted RNA;-;143;210;0,69721198;0,680952381;-0,554374181
3911457;3911457;3910252;3910204;-;-;SCO3541;DNA polymerase III subunit delta';189;210;1;0,9;-0,152003093
;5339528;5337921;;-;-;SCO4906;sensor kinase;195;210;1;0,928571429;-0,106915204
4761046;4761000;4759891;4759341;-;-;SCO4346;hypothetical protein;203;210;1;0,966666667;-0,0489096
2387313;2387313;2388005;;+;-;SCO2223;TetR family transcriptional regulator;209;210;1;0,995238095;-0,006886386
5658833;5658833;5659291;5659649;+;-;SCO5201;moaE-like protein;221;210;1;1,052380952;0,073657042
2537325;2537188;2536613;2536599;-;-;SCO2367;hypothetical protein;333;210;0,739203172;1,585714286;0,665132849
7832387;;;7832581;+;-;predicted RNA;antisense: SCO7039;106;211;0,09897723;0,502369668;-0,993178734
5401646;;;5401477;-;-;predicted RNA;antisense: SCO4967;112;211;0,151480144;0,530805687;-0,913744267
4285095;;;4285058;-;-;predicted RNA;-;142;211;0,707743792;0,672985782;-0,571352069
2283617;2283639;2284442;;+;-;SCO2123;esterase/lipase;173;211;1;0,819905213;-0,286470961
4590999;4591019;4591984;4592455;+;-;SCO4181;hypothetical protein;224;211;1;1,061611374;0,086255733
;2733319;2733693;2733832;+;-;SCO2535;hypothetical protein;241;211;1;1,142180095;0,191790148
4043047;4043047;4040450;4040437;-;-;SCO3661;ATP-dependent protease ATP-binding subunit;243;211;1;1,151658768;0,203713315
1926716;1926662;1926231;1926231;-;-;SCO1797;hypothetical protein;434;211;0,126050127;2,056872038;1,040452044
2314416;2314453;2314854;2315317;+;-;SCO2152;response regulator;485;211;0,038940105;2,298578199;1,200741748
2518598;;;2518497;-;-;predicted RNA;antisense: SCO2348;46;212;4,51E-07;0,216981132;-2,204358499
5892692;;;5892401;-;-;predicted RNA;antisense: SCO5422;88;212;0,007996229;0,41509434;-1,268488836
4959303;4959303;4957723;4957723;-;-;SCO4541;hypothetical protein;150;212;1;0,70754717;-0,499101764
4951917;4951930;4952256;;+;-;SCO4533;hypothetical protein;151;212;1;0,712264151;-0,489515715
5562491;5562491;5563636;5563650;+;-;SCO5116;peptide transport system ATP-binding subunit;167;212;1;0,787735849;-0,344216162
4279333;4279519;4280136;4280156;+;-;SCO3888;hypothetical protein;177;212;1;0,83490566;-0,260314904
3163021;3162982;3162704;3162698;-;-;SCO2911;hypothetical protein;299;212;1;1,410377358;0,49608122
5714785;5714800;5715240;5715538;+;-;SCO5255;signal peptidase;477;212;0,045605379;2,25;1,169925001
4323871;;;4324305;+;-;predicted RNA;-;107;213;0,122188179;0,502347418;-0,993242634
4640723;;;4640748;+;-;predicted RNA;-;111;213;0,450030464;0,521126761;-0,940293754
5456197;5456221;5456883;5456883;+;-;SCO5022;lipoprotein;170;213;1;0,798122066;-0,325318684
1490311;1490427;1490969;1491379;+;-;SCO1403;hypothetical protein;194;213;1;0,910798122;-0,134796778
3654056;3654001;3652259;3652251;-;lysK;SCO3303;lysyl-tRNA synthetase;202;213;1;0,948356808;-0,076498137
7529043;7529043;7529657;;+;-;SCO6770;DNA-binding protein;121;214;0,30891269;0,565420561;-0,822603749
8589041;;;8588761;-;-;predicted RNA;-;126;214;0,330074261;0,588785047;-0,764187063
3495993;;;3496006;+;-;predicted RNA;-;135;214;0,842935443;0,630841121;-0,664651389
3809930;3809930;3809247;3809220;-;-;SCO3447;transcriptional regulator;144;214;0,79863218;0,672897196;-0,571541985
1535733;1535733;1534876;1534876;-;hisG;SCO1438;ATP phosphoribosyltransferase;152;214;1;0,710280374;-0,493539473
;6100668;6102008;;+;-;SCO5597;signal peptidase I;171;214;1;0,799065421;-0,323614472
6012085;6012130;6013056;6013102;+;-;SCO5519;hypothetical protein;191;214;1;0,892523364;-0,164038158
5574685;5574738;5577065;5577070;+;-;SCO5128;hypothetical protein;221;214;1;1,03271028;0,046435573
2486391;2486429;2486722;2487135;+;-;SCO2315;hypothetical protein;129;215;0,410521265;0,6;-0,736965594
7158338;7158338;7157133;7157002;-;-;SCO6469;acyl-CoA dehydrogenase;164;215;1;0,762790698;-0,390640845
4480854;4480933;4482000;4482176;+;-;SCO4087;phosphoribosylaminoimidazole synthetase;209;215;1;0,972093023;-0,040833718
5937458;5937458;5935476;;-;-;SCO5451;ABC transporter;266;215;1;1,237209302;0,307089586
8595461;;;8595527;+;-;predicted RNA;-;63;216;0,002247762;0,291666667;-1,777607579
5770716;;;5770996;+;-;predicted RNA;-;129;216;0,383756834;0,597222222;-0,743660247
5862666;;;5862657;-;-;predicted RNA;-;148;216;1;0,685185185;-0,545434137
4912680;4912701;4913204;4913236;+;-;SCO4493;transcription regulator AsnC;168;216;1;0,777777778;-0,362570079
8355513;8355539;8357758;8357763;+;-;SCO7536;hypothetical protein;55;217;1,52E-07;0,253456221;-1,980191519
3844771;;;3844849;+;-;predicted RNA;antisense: SCO3481;104;217;0,136700158;0,479262673;-1,061111514
5058067;;;5057903;-;-;predicted RNA;antisense: SCO4632;113;217;0,135012115;0,520737327;-0,94137227
8293970;;;8293773;-;-;predicted RNA;antisense: SCO7480;148;217;0,700727975;0,68202765;-0,552097867
7863010;7862873;7861881;7861881;-;-;SCO7073;dihydroxyacetone kinase subunit DhaK;170;217;1;0,783410138;-0,352160296
8329937;8329972;8331888;8332042;+;-;SCO7516;heat shock protein 90;347;217;0,410649912;1,599078341;0,67724062
2787181;2787181;2786987;2786890;-;-;SCO2581;hypothetical protein;348;217;0,818302524;1,603686636;0,681392263
3918018;3917885;3915027;3915027;-;-;SCO3543;DNA topoisomerase I;64;218;3,58E-05;0,293577982;-1,768184325
4993595;;;4993391;-;-;predicted RNA;antisense: SCO4574;100;218;0,039444297;0,458715596;-1,124328135
7691507;;;7691835;+;-;predicted RNA;antisense: SCO6927;115;218;0,174766429;0,527522936;-0,922694274
4841760;4841760;4842290;4842595;+;-;SCO4424;hypothetical protein;165;218;1;0,756880734;-0,401862111
6241020;6241070;6242596;6242596;+;-;SCO5721;hypothetical protein;227;218;1;1,041284404;0,058364163
3510317;3509954;3509244;3509078;-;-;SCO3201;TetR family transcriptional regulator;117;219;0,208163005;0,534246575;-0,90442234
4778003;4778003;4778245;4778501;+;-;SCO4365;hypothetical protein;120;219;0,176818552;0,547945205;-0,867896464
3461218;3461177;3460797;3460749;-;-;SCO3158;hypothetical protein;150;219;0,887775886;0,684931507;-0,545968369
1078419;1078574;1079182;1079182;+;-;SCO1023;hypothetical protein;167;219;1;0,762557078;-0,391082767
291709;;;291488;-;-;predicted RNA;antisense: SCO0297;175;219;1;0,799086758;-0,323575948
5727158;5727075;5726890;5726406;-;-;SCO5267;hypothetical protein;218;219;1;0,99543379;-0,006602735
3282699;3282630;3281872;3281717;-;-;SCO3008;two-component system response regulator;268;219;1;1,223744292;0,291302131
4424566;4424566;4425387;4425387;+;-;SCO4028;hypothetical protein;110;220;0,123009115;0,5;-1
6761451;6761426;6760581;6760581;-;-;SCO6158;hypothetical protein;149;220;1;0,677272727;-0,562191193
1975664;1975869;1976852;;+;cobD;SCO1847;cobalamin biosynthesis protein;193;220;1;0,877272727;-0,188902676
3789005;3788943;3788692;3788439;-;-;SCO3424;regulator;220;220;1;1;0
2756986;2756986;2757810;2757946;+;-;SCO2557;hypothetical protein;243;220;1;1,104545455;0,14345279
1927595;1927514;1926717;1926717;-;-;SCO1798;ABC transporter ATP-binding protein;339;220;0,769633387;1,540909091;0,62378175
4479301;;;4478781;-;-;predicted RNA;antisense: SCO4086 SCO4085;186;221;1;0,841628959;-0,248743748
1151295;1151272;1150733;1150552;-;-;SCO1091;acetyltransferase;193;221;1;0,873303167;-0,195445522
;6845987;6845172;6845168;-;-;SCO6224;hypothetical protein;194;221;1;0,877828054;-0,187989717
4091229;4091067;4090396;;-;-;SCO3715;ECF sigma factor;199;221;1;0,900452489;-0,151277939
4410869;;;4410928;+;-;predicted RNA;antisense: SCO4014;231;221;1;1,045248869;0,063846482
8601808;8601808;8601284;8601191;-;-;SCO7773;hypothetical protein;263;221;1;1,190045249;0,25101643
5457983;5458019;5458891;5458891;+;-;SCO5024;oxidoreductase;276;221;1;1,248868778;0,320621897
218021;218019;217315;217315;-;-;SCO0226;hypothetical protein;174;222;1;0,783783784;-0,351472371
6182209;6182246;6183691;6184483;+;-;SCO5679;aldehyde dehydrogenase;193;222;1;0,869369369;-0,201958829
5177957;5177957;5177256;5177219;-;-;SCO4765;hypothetical protein;201;222;1;0,905405405;-0,143364175
3358778;3358788;3359225;3359225;+;-;SCO3065;hypothetical protein;203;222;1;0,914414414;-0,129079949
4363267;4363267;4362335;4362302;-;-;SCO3962;prephenate dehydratase;225;222;1;1,013513514;0,019365325
5062772;;;5062980;+;-;predicted RNA;antisense: SCO4638;228;222;1;1,027027027;0,038474148
4107472;4107493;4107822;4108264;+;-;SCO3733;hypothetical protein;109;223;0,07647211;0,488789238;-1,032715575
7941058;7941058;7941408;7941421;+;-;SCO7146;regulatory protein;152;223;0,845184904;0,68161435;-0,552972386
1627443;1627443;1626835;1626811;-;-;SCO1522;glutamine amidotransferase subunit PdxT;187;223;1;0,838565022;-0,25400544
5189081;5189098;5191251;5191424;+;-;SCO4775;Ser/Thr protein kinase;296;223;0,792194874;1,32735426;0,408553466
6574715;6574715;6573186;6572597;-;-;SCO5998;UDP-N-acetylglucosamine transferase;600;223;0,009018457;2,69058296;1,427918791
4978603;4978495;4977869;4977532;-;-;SCO4560;polypetide deformylase;115;224;0,154999469;0,513392857;-0,961864871
8156054;8156060;8156584;8156649;+;-;SCO7342;hypothetical protein;145;224;0,69401116;0,647321429;-0,627445832
3879724;;;3879904;+;-;predicted RNA;-;150;224;0,669073204;0,669642857;-0,578536232
6225938;6225981;6226937;6227036;+;-;SCO5711;bifunctional riboflavin kinase/FMN adenylyltransferase;224;224;1;1;0
7202065;7202065;7203684;7203709;+;-;SCO6512;ABC transporter ATP-binding protein;225;224;1;1,004464286;0,006426269
6132054;;;6132037;-;-;predicted RNA;-;48;225;0,002150721;0,213333333;-2,22881869
3993314;;;3992909;-;-;predicted RNA;-;216;225;1;0,96;-0,058893689
4581854;4581874;4582161;4582168;+;-;SCO4165;hypothetical protein;279;225;1;1,24;0,310340121
7378334;7378334;7378888;7378888;+;-;SCO6643;hypothetical protein;292;225;1;1,297777778;0,376043368
5950577;5950745;5951407;5951806;+;-;SCO5465;hypothetical protein;166;226;1;0,734513274;-0,445139531
2490127;2490169;2490921;2490991;+;-;SCO2319;TetR family transcriptional regulator;172;226;1;0,761061947;-0,393914208
2483455;;;2482975;-;-;predicted RNA;antisense: SCO2311;189;226;1;0,836283186;-0,257936538
6359018;6359074;6361233;6361311;+;-;SCO5815;ATP-dependent DNA helicase;223;226;1;0,986725664;-0,019279062
6681337;6681383;6682630;6682714;+;-;SCO6083;hypothetical protein;226;226;1;1;0
5457959;;;5457982;+;-;predicted RNA;-;247;226;1;1,092920354;0,128188269
6422882;;;6422967;+;-;predicted RNA;antisense: SCO5866;115;227;0,162415338;0,50660793;-0,981058436
7691185;;;7691441;+;-;predicted RNA;-;133;227;0,314342773;0,585903084;-0,771266052
1463926;1463926;1463072;1463072;-;-;SCO1385;hypothetical protein;194;227;1;0,854625551;-0,226635645
6058385;6058385;6059554;6059569;+;ddl;SCO5560;D-alanyl-alanine synthetase A;210;227;1;0,925110132;-0,11230297
1467761;1467761;1465266;1465266;-;-;SCO1388;mannose-1-phosphate guanyltransferase;223;227;1;0,982378855;-0,025648587
3456597;3456597;3457136;3457196;+;-;SCO3155;hypothetical protein;258;227;1;1,136563877;0,184678768
6013103;6013103;6014743;6014751;+;-;SCO5520;delta-1-pyrroline-5-carboxylate dehydrogenase;287;227;1;1,264317181;0,338358439
3515301;3515160;3513616;3513477;-;-;SCO3206;transmembrane efflux protein;37;228;4,12E-26;0,162280702;-2,623436649
3043459;3043459;3043716;3043722;+;-;SCO2788;hypothetical protein;128;228;0,222737961;0,561403509;-0,832890014
3858626;;;3858810;+;-;predicted RNA;antisense: SCO3493;131;228;0,284522434;0,574561404;-0,799467013
4302554;;;4302533;-;-;predicted RNA;-;149;228;0,758622642;0,653508772;-0,613721494
4434207;4434139;4433708;4433631;-;-;SCO4038;deaminase;160;228;0,96488066;0,701754386;-0,510961919
3906057;3906041;3904869;3904502;-;-;SCO3537;DNA-binding protein;187;228;1;0,820175439;-0,285995554
2216806;2216806;2217516;2217613;+;-;SCO2066;hypothetical protein;213;228;1;0,934210526;-0,098180394
7000095;7000095;7000874;7000874;+;-;SCO6341;exonuclease;225;228;1;0,986842105;-0,019108823
4260598;4260536;4259979;4259868;-;-;SCO3872;hypothetical protein;260;228;1;1,140350877;0,189477799
6423359;6423359;6422895;6422844;-;-;SCO5866;hypothetical protein;262;228;1;1,149122807;0,200532987
4134447;;;4134383;-;-;predicted RNA;-;270;228;1;1,184210526;0,243925583
1893684;1893608;1892493;1892449;-;-;SCO1773;L-alanine dehydrogenase;314;228;1;1,377192982;0,461730735
971320;971320;970589;970589;-;-;SCO0924;cytochrome B subunit;746;228;3,17E-05;3,271929825;1,710141806
5232489;;;5232338;-;-;predicted RNA;antisense: SCO4805;135;229;0,334705759;0,589519651;-0,762388191
;3612168;3612917;3613305;+;-;SCO3262;hypothetical protein;176;229;1;0,768558952;-0,379772169
3283812;;;3283792;-;-;predicted RNA;-;307;229;1;1,340611354;0,422891057
8464588;8464588;8464878;8464908;+;-;SCO7636;hypothetical protein;154;230;0,790897391;0,669565217;-0,57870351
6358087;;;6358203;+;-;predicted RNA;antisense: SCO5814;222;230;1;0,965217391;-0,051074185
2838663;2838482;2837148;2837142;-;-;SCO2614;folylpolyglutamate synthase;293;230;1;1,273913043;0,349266803
6484438;;;6484878;+;-;predicted RNA;-;376;230;0,593822129;1,634782609;0,709098801
2782386;2782384;2782151;2782079;-;-;SCO2574;hypothetical protein;182;231;1;0,787878788;-0,343954401
;7529654;7529773;7530069;+;-;SCO6771;small hydrophobic hypothetical protein;189;231;1;0,818181818;-0,289506617
;1605763;1603091;;-;alaS;SCO1501;alanyl-tRNA synthetase;291;231;0,700727975;1,25974026;0,333126301
3306776;3306612;3305155;3305137;-;-;SCO3023;S-adenosyl-L-homocysteine hydrolase;339;231;0,801242043;1,467532468;0,553392422
1700931;1700944;1701855;1702176;+;-;SCO1591;3-hydroxybutyryl-CoA dehydrogenase;388;231;0,445410122;1,67965368;0,748163801
3363283;;;3363481;+;-;predicted RNA;antisense: SCO3071;161;232;0,760222807;0,693965517;-0,527064117
3725566;3725598;3726185;3726249;+;-;SCO3367;TetR family transcriptional regulator;178;232;1;0,767241379;-0,382247564
4646378;4646311;4645175;4645175;-;-;SCO4240;ABC transporter ATP-binding protein;245;232;1;1,056034483;0,078656944
1628383;1628367;1627456;1627448;-;-;SCO1523;pyridoxal biosynthesis lyase PdxS;247;232;1;1,064655172;0,090386236
;2234424;2233696;2233696;-;-;SCO2081;hypothetical protein;289;232;1;1,245689655;0,316944687
2217614;2217614;2218414;2218544;+;-;SCO2067;hypothetical protein;304;232;1;1,310344828;0,389946518
1656646;;;1656717;+;valb;SCOt06;Val tRNA;38;233;7,31E-12;0,163090129;-2,616258631
6527831;6527871;6529472;6530229;+;-;SCO5957;transporter;42;233;4,74E-20;0,180257511;-2,471868722
3145626;3145726;3147090;3147201;+;-;SCO2892;hypothetical protein;194;233;1;0,832618026;-0,264273302
2818618;2818382;2814360;2814326;-;-;SCO2599;hypothetical protein;219;233;1;0,939914163;-0,089399085
2004454;2004454;2003846;2003789;-;-;SCO1870;hypothetical protein;280;233;1;1,201716738;0,265096872
8137002;;;8137193;+;-;predicted RNA;antisense: SCO7327;110;234;0,048241658;0,47008547;-1,089005006
5161101;5161171;5161617;5161617;+;-;SCO4747;ATP/GTP binding protein;171;234;1;0,730769231;-0,452512205
3906847;3906801;3906058;3906058;-;-;SCO3538;hypothetical protein;191;234;1;0,816239316;-0,292935892
6237151;6237208;6238782;6239012;+;-;SCO5718;hypothetical protein;201;234;1;0,858974359;-0,219313028
6289173;6289190;6290053;6290144;+;-;SCO5751;hypothetical protein;209;234;1;0,893162393;-0,163005588
2972210;2972229;2973086;2973470;+;-;SCO2725;lipoprotein;216;234;1;0,923076923;-0,115477217
4833116;4833116;4833988;4834165;+;-;SCO4415;hypothetical protein;221;234;1;0,944444444;-0,08246216
4545728;4545646;4545338;4545305;-;-;SCO4131;hypothetical protein;249;234;1;1,064102564;0,089637212
;2085561;2084575;2084575;-;-;SCO1950;hypothetical protein;301;234;1;1,286324786;0,363254957
3787853;3787801;3786977;3786977;-;-;SCO3421;hypothetical protein;312;234;1;1,333333333;0,415037499
2249618;2249934;2250947;;+;-;SCO2094;regulatory protein;333;234;1;1,423076923;0,509013647
1906322;;;1906232;-;-;predicted RNA;-;351;234;1;1,5;0,584962501
;1148371;1147553;;-;-;SCO1088;oxidoreductase;355;234;0,79863218;1,517094017;0,601310495
1898332;;;1898431;+;-;predicted RNA;-;79;235;0,002242915;0,336170213;-1,572736198
5633823;5633823;5634374;5634640;+;-;SCO5182;hypothetical protein;160;235;0,818494923;0,680851064;-0,554588852
