Transcription Start;Translation Start;Translation Stop;Transcription Stop;Strand;Name;Synonym;Product;PS04;MGP12;qValue;fold;log2(fold)
4963846;4964061;4967069;;+;-;SCO4548;hypothetical protein;150;154;1;0,974025974;-0,03796785
6969999;6970033;6971376;6971485;+;-;SCO6310;cytochrome P450;150;154;1;0,974025974;-0,03796785
5643237;5643386;5644342;5644348;+;-;SCO5186;hypothetical protein;153;154;1;0,993506494;-0,009398698
5573276;5573276;5574163;;+;-;SCO5126;hypothetical protein;164;154;1;1,064935065;0,090765464
4741418;4741698;4742624;4742776;+;-;SCO4330;hypothetical protein;174;154;1;1,12987013;0,176156955
2649333;2649370;2651103;;+;-;SCO2463;ABC transporter;175;154;1;1,136363636;0,184424571
7178603;7178603;7179436;;+;-;SCO6486;transport associated protein;178;154;1;1,155844156;0,20894689
5818795;;;5818721;-;-;SCOt55;Arg tRNA;204;154;1;1,324675325;0,405638801
4236465;4236452;4235691;4235682;-;-;SCO3849;hypothetical protein;219;154;1;1,422077922;0,508000519
3786846;;;3786985;+;-;predicted RNA;antisense: SCO3421 SCO3420;44;155;5,53E-04;0,283870968;-1,816692787
3778446;;;3778416;-;-;predicted RNA;-;45;155;0,075522569;0,290322581;-1,784271309
6104418;6104476;6104868;;+;-;SCO5602;hypothetical protein;117;155;1;0,75483871;-0,405759686
6976440;6976440;6975868;6975840;-;-;SCO6318;hypothetical protein;131;155;1;0,84516129;-0,242701404
2322298;2322298;2321282;2320991;-;-;SCO2158;kinase;142;155;1;0,916129032;-0,126377286
1311104;1311104;1310820;1310766;-;-;SCO1237;hypothetical protein;145;155;1;0,935483871;-0,096215315
4916398;4916551;4917873;4917933;+;-;SCO4498;proton transport protein;148;155;1;0,95483871;-0,06667104
7681016;7681016;7680528;7680457;-;-;SCO6917;hypothetical protein;155;155;1;1;0
1867738;1867738;1866887;1866878;-;-;SCO1747;hypothetical protein;207;155;1;1,335483871;0,417362552
81705;;;81985;+;-;predicted RNA;antisense: SCO0098;23;156;6,60E-21;0,147435897;-2,761840263
7675737;;;7676017;+;-;predicted RNA;antisense: SCO6910;23;156;6,60E-21;0,147435897;-2,761840263
3840154;3840033;3838999;;-;-;SCO3478;dehydrogenase;36;156;3,02E-11;0,230769231;-2,115477217
3793755;3793755;3794531;3794732;+;-;SCO3433;hypothetical protein;54;156;0,00104447;0,346153846;-1,530514717
5028155;;;5027998;-;-;predicted RNA;antisense: SCO4604;89;156;0,642617025;0,570512821;-0,809668788
6882242;6882242;6883390;6883390;+;-;SCO6260;sugar kinase;109;156;1;0,698717949;-0,517217894
1174885;;;1174905;+;-;predicted RNA;antisense: SCO1117;122;156;1;0,782051282;-0,354664881
1713367;;;1713404;+;-;predicted RNA;-;143;156;1;0,916666667;-0,125530882
2860747;;;2860801;+;-;predicted RNA;-;173;156;1;1,108974359;0,149226009
;4231928;4233400;4233536;+;-;SCO3847;penicillin-binding protein;206;156;1;1,320512821;0,401098308
4593513;4593478;4592459;4592459;-;-;SCO4183;transposase;237;156;1;1,519230769;0,60334103
1570903;1570932;1571951;1571951;+;-;SCO1471;transposase;238;156;1;1,525641026;0,609415544
610253;;;609973;-;-;predicted RNA;antisense: SCO0567;23;157;2,86E-21;0,146496815;-2,771058793
3826107;;;3825827;-;-;predicted RNA;antisense: SCO3466;23;157;5,26E-21;0,146496815;-2,771058793
3827209;;;3826929;-;-;predicted RNA;antisense: SCO3467;24;157;1,58E-19;0,152866242;-2,709658248
2853505;;;2853548;+;-;predicted RNA;antisense: SCO2626;103;157;1;0,656050955;-0,608120222
4828149;4828287;4828667;4828667;+;-;SCO4410;anti anti sigma factor;133;157;1;0,847133758;-0,239338313
;4935685;4935104;;-;-;SCO4512;hypothetical protein;153;157;1;0,974522293;-0,037232906
3380976;;;3380890;-;bldA;SCOt24;Leu tRNA;167;157;1;1,063694268;0,089083544
170570;170570;169584;169584;-;-;SCO0181;hypothetical protein;171;157;1;1,089171975;0,123231766
3648565;3648548;3647355;3647057;-;-;SCO3299;hypothetical protein;197;157;1;1,25477707;0,327431071
3147951;3147951;3147118;3147118;-;-;SCO2893;hypothetical protein;198;157;1;1,261146497;0,334735871
3368494;3368334;3367747;3367747;-;-;SCO3074;hypothetical protein;199;157;1;1,267515924;0,342003872
3965133;3965133;3964141;3964141;-;-;SCO3586;hypothetical protein;81;158;0,357641366;0,512658228;-0,963930745
7847392;7847365;7846397;7846273;-;-;SCO7057;esterase;124;158;1;0,784810127;-0,349584438
1951118;;;1951132;+;-;predicted RNA;-;136;158;1;0,860759494;-0,216317907
2490134;2490169;2490921;2490991;+;-;SCO2319;TetR family transcriptional regulator;172;158;1;1,088607595;0,122484007
;4738692;4737844;4737645;-;-;SCO4326;hypothetical protein;215;158;1;1,360759494;0,444412101
4043665;4043665;4043330;4043330;-;-;SCO3662;hypothetical protein;292;158;0,900206434;1,848101266;0,886043811
4623593;4623433;4622993;4622993;-;-;SCO4214;AbaA-like regulatory protein;28;159;1,12E-18;0,176100629;-2,505528033
;3837971;3837216;3837102;-;-;SCO3476;short-chain dehydrogenase;34;159;9,19E-14;0,213836478;-2,225420114
3846588;;;3846666;+;-;predicted RNA;antisense: SCO3482;83;159;0,645698933;0,522012579;-0,937843524
2533475;2533298;2532132;2532054;-;-;SCO2363;ATP/GTP-binding protein;99;159;1;0,622641509;-0,683526335
190830;190830;189925;189887;-;-;SCO0200;hypothetical protein;159;159;1;1;0
;1976849;1978357;;+;-;SCO1848;cobyric acid synthase;170;159;1;1,06918239;0,096507981
3364085;;;3364320;+;-;predicted RNA;antisense: SCO3071;103;160;1;0,64375;-0,635427568
3396615;3396615;3395638;;-;-;SCO3100;nucleoside triphosphate pyrophosphohydrolase;111;160;1;0,69375;-0,527512229
;6098530;6099363;6099443;+;trmD;SCO5594;tRNA (guanine-N(1)-)-methyltransferase;117;160;1;0,73125;-0,451563375
8442800;8442864;8443736;;+;-;SCO7615;DNA-binding protein;127;160;1;0,79375;-0,333243408
5925698;5925698;5925132;5924982;-;-;SCO5445;hypothetical protein;149;160;1;0,93125;-0,102759574
6422882;6423417;6424001;;+;-;SCO5867;hypothetical protein;155;160;1;0,96875;-0,04580369
5824730;5824855;5825784;5825797;+;-;SCO5356;homoserine kinase;157;160;1;0,98125;-0,027307346
1713279;1713279;1712548;1712168;-;-;SCO1602;hypothetical protein;175;160;1;1,09375;0,129283017
;1984022;1984621;;+;-;SCO1851;cob(I)yrinic acid a,c-diamide adenosyltransferase;187;160;1;1,16875;0,224966365
5319755;;;5319642;-;-;predicted RNA;antisense: SCO4886;192;160;1;1,2;0,263034406
249737;;;249752;+;-;predicted RNA;-;194;160;1;1,2125;0,277984747
3682629;3682610;3681507;3681507;-;-;SCO3330;acetoin utilization protein;135;161;1;0,838509317;-0,254101281
;2087673;2086657;2086657;-;-;SCO1952;hypothetical protein;164;161;1;1,01863354;0,026635127
5228068;5228085;5229206;5229206;+;-;SCO4803;hypothetical protein;171;161;1;1,062111801;0,086935637
2467437;2467437;2468096;2468379;+;-;SCO2298;KHG/KDPG aldolase;197;161;1;1,223602484;0,291134941
7339949;7339949;7339269;7339220;-;-;SCO6618;hypothetical protein;201;161;1;1,248447205;0,320134813
5052914;;;5052788;-;-;predicted RNA;-;85;162;0,505833654;0,524691358;-0,930459067
2198688;2198688;2197966;2197963;-;-;SCO2050;phosphoribosyl isomerase A;119;162;1;0,734567901;-0,44503224
5634701;;;5634607;-;-;predicted RNA;antisense: SCO5183;130;162;1;0,802469136;-0,31748219
3495993;;;3496010;+;-;predicted RNA;-;132;162;1;0,814814815;-0,295455884
4841760;4841760;4842290;4842461;+;-;SCO4424;hypothetical protein;165;162;1;1,018518519;0,026472211
3261048;3261048;3260554;3260539;-;-;SCO2992;acetyltransferase;182;162;1;1,12345679;0,167944637
4829621;;;4829449;-;-;predicted RNA;-;187;162;1;1,154320988;0,207044457
4594350;4594466;4595476;4595476;+;-;SCO4185;hypothetical protein;193;162;1;1,191358025;0,252607034
1490314;1490427;1490969;1491321;+;-;SCO1403;hypothetical protein;194;162;1;1,197530864;0,260062839
3982490;3982525;3983607;3983638;+;-;SCO3606;regulator;86;163;0,418067499;0,527607362;-0,9224634
5968742;5968742;5969401;5969536;+;-;SCO5481;hypothetical protein;141;163;1;0,865030675;-0,209176802
6203922;6203922;6205178;6205186;+;-;SCO5694;1-deoxy-D-xylulose 5-phosphate reductoisomerase;143;163;1;0,877300613;-0,188856817
5703401;5703401;5702433;5702423;-;-;SCO5241;hypothetical protein;156;163;1;0,957055215;-0,063325935
3479339;3479362;3479847;3479864;+;-;SCO3175;acetyltransferase;168;163;1;1,030674847;0,043589269
1949799;;;1949839;+;-;predicted RNA;antisense: SCO1819;169;163;1;1,036809816;0,052151282
7570973;7570968;7570606;7570376;-;-;SCO6808;transcription regulator ArsR;175;163;1;1,073619632;0,102482958
4279336;4279519;4280136;4280136;+;-;SCO3888;hypothetical protein;177;163;1;1,085889571;0,118877396
3650621;;;3650694;+;-;predicted RNA;-;222;163;1;1,36196319;0,445687712
6681337;6681383;6682630;6682714;+;-;SCO6083;hypothetical protein;226;163;1;1,386503067;0,471450808
7676536;;;7676649;+;-;predicted RNA;-;96;164;0,858914573;0,585365854;-0,772589504
5519496;5519497;5519892;5519933;+;-;SCO5077;hypothetical protein;96;164;0,700624786;0,585365854;-0,772589504
5766745;5766796;5768058;5768427;+;-;SCO5293;oxygenase subunit;138;164;1;0,841463415;-0,249027548
769504;;;769602;+;-;predicted RNA;-;144;164;1;0,87804878;-0,187627003
1820114;1820108;1819461;1819305;-;-;SCO1699;transcriptional regulator;147;164;1;0,896341463;-0,15787966
2205747;2205747;2206487;2206487;+;-;SCO2057;hypothetical protein;148;164;1;0,902439024;-0,148098639
2236703;2236703;2235909;2235839;-;-;SCO2083;sporulation protein;152;164;1;0,926829268;-0,109624491
5977659;;;5977675;+;-;predicted RNA;-;158;164;1;0,963414634;-0,053771256
5629245;5629214;5627673;5627484;-;-;SCO5179;peptidase;174;164;1;1,06097561;0,085391491
6889619;6889624;6890412;6890538;+;-;SCO6264;reductase;193;164;1;1,176829268;0,234905033
1798424;1798424;1797723;1797592;-;-;SCO1678;transcriptional regulator;198;164;1;1,207317073;0,271804615
4917934;4917934;4918656;4919330;+;-;SCO4499;TetR family transcriptional regulator;214;164;1;1,304878049;0,383914982
;4675583;4679338;4679703;+;-;SCO4263;transcriptional regulator;223;164;1;1,359756098;0,443347895
6976852;6976852;6977634;6978119;+;-;SCO6319;lipoprotein;224;164;1;1,365853659;0,449802917
8410213;8410198;8409626;8409614;-;-;SCO7584;transcriptional regulator;225;164;1;1,37195122;0,456229187
3192915;3192897;3192115;3191994;-;-;SCO2939;hypothetical protein;227;164;1;1,384146341;0,468996483
7479560;7479567;7479896;7480032;+;-;SCO6724;hypothetical protein;329;164;0,540251686;2,006097561;1,004391769
5030015;;;5029966;-;-;predicted RNA;antisense: SCO4606;125;165;1;0,757575758;-0,40053793
6318816;6318816;6319355;6319561;+;-;SCO5781;hypothetical protein;129;165;1;0,781818182;-0,355094959
5351095;;;5351041;-;-;predicted RNA;-;137;165;1;0,83030303;-0,268290131
7515834;7516017;7516928;7516928;+;-;SCO6759;phytoene synthase;144;165;1;0,872727273;-0,196397213
4431909;4431640;4430684;4430684;-;-;SCO4034;RNA polymerase sigma factor;147;165;1;0,890909091;-0,166649869
3461363;3461363;3462424;3462425;+;-;SCO3159;hypothetical protein;155;165;1;0,939393939;-0,090197809
1890226;;;1890157;-;-;predicted RNA;-;166;165;1;1,006060606;0,008717217
;1613443;1612166;1612033;-;hisS;SCO1508;histidyl-tRNA synthetase;166;165;1;1,006060606;0,008717217
6558617;6558617;6557772;6557772;-;-;SCO5982;regulator;170;165;1;1,03030303;0,043068722
6149800;;;6149772;-;-;predicted RNA;-;171;165;1;1,036363636;0,051530301
6617982;6617892;6616708;6616708;-;-;SCO6028;ribonuclease;198;165;1;1,2;0,263034406
3741220;3741220;3740711;3740663;-;-;SCO3376;N-acetylglutamate synthase;219;165;1;1,327272727;0,408464845
4893728;4893909;4895051;4895056;+;-;SCO4475;cytochrome biogenesis-like protein;226;165;1;1,36969697;0,453856748
6526985;6526940;6526506;6526506;-;-;SCO5955;hypothetical protein;232;165;1;1,406060606;0,491658781
4004939;4004921;4004631;4004533;-;-;SCO3625;hypothetical protein;245;165;1;1,484848485;0,570315725
3141767;3141805;3142107;3142856;+;-;SCO2887;hypothetical protein;291;165;1;1,763636364;0,818553129
82504;;;82617;+;-;predicted RNA;-;103;166;1;0,620481928;-0,688538904
;2746024;2745002;2744899;-;-;SCO2546;adenosine deaminase;115;166;1;0,692771084;-0,52954938
4290018;4289990;4287627;4287627;-;-;SCO3895;hypothetical protein;154;166;1;0,927710843;-0,108252891
1039935;;;1039683;-;-;predicted RNA;antisense: SCO0985;179;166;1;1,078313253;0,108776346
4179535;4179535;4179065;4179049;-;-;SCO3799;hypothetical protein;181;166;1;1,090361446;0,124806456
4891231;4891231;4891992;4891992;+;-;SCO4473;cytochrome biogenesis-like protein;188;166;1;1,13253012;0,17954942
8284144;8284132;8283620;;-;-;SCO7470;phenylacetic acid degradation protein PaaI;188;166;1;1,13253012;0,17954942
;1889098;1888427;;-;-;SCO1769;hypothetical protein;217;166;1;1,307228916;0,386511801
1737141;1737167;1738009;1738038;+;-;SCO1623;hypothetical protein;294;166;0,843285056;1,771084337;0,824632913
4983248;;;4983186;-;-;predicted RNA;antisense: SCO4565;87;167;0,717011179;0,520958084;-0,940760797
5029061;;;5029004;-;-;predicted RNA;antisense: SCO4606;100;167;1;0,598802395;-0,739848103
7767760;7767762;7768337;;+;-;SCO6996;RNA polymerase sigma factor;142;167;1;0,850299401;-0,233957173
5641824;5641824;5643236;5643236;+;-;SCO5185;peptidase;160;167;1;0,958083832;-0,061776198
4890000;;;4889959;-;-;predicted RNA;antisense: SCO4471;174;167;1;1,041916168;0,059239203
1652664;1652664;1653251;1653607;+;-;SCO1544;hypothetical protein;175;167;1;1,047904192;0,067506819
5822198;5822215;5823504;5823504;+;-;SCO5354;homoserine dehydrogenase;182;167;1;1,089820359;0,124090348
6257434;6257372;6253407;6253407;-;-;SCO5734;ATP/GTP binding protein membrane protein;213;167;1;1,275449102;0,351005328
4243918;4243938;4244486;4244572;+;-;SCO3859;DNA-binding protein;217;167;1;1,299401198;0,37784694
;1487179;1486745;1486735;-;-;SCO1401;hypothetical protein;139;168;1;0,827380952;-0,27337635
2482856;;;2482675;-;-;predicted RNA;antisense: SCO2311;148;168;1;0,880952381;-0,182864057
7480202;7480202;7479906;7479691;-;-;SCO6725;hypothetical protein;151;168;1;0,898809524;-0,153912683
5795035;5795022;5794528;5794439;-;-;SCO5323;transcription regulator AsnC;159;168;1;0,946428571;-0,079434467
8284297;8284297;8285283;;+;paaA;SCO7471;phenylacetate-CoA oxygenase subunit PaaA;172;168;1;1,023809524;0,033947332
5947169;5947312;5947974;5947974;+;-;SCO5460;AbaA-like regulatory protein;180;168;1;1,071428571;0,099535674
7751066;7751075;7751488;7751895;+;-;SCO6983;hypothetical protein;183;168;1;1,089285714;0,123382416
2972210;2972229;2973086;2973266;+;-;SCO2725;lipoprotein;216;168;1;1,285714286;0,362570079
7499260;;;7498942;-;-;predicted RNA;antisense: SCO6742;259;168;1;1,541666667;0,624490865
1761433;;;1761667;+;-;predicted RNA;antisense: SCO1647;263;168;1;1,56547619;0,646601567
3364548;;;3364570;+;-;predicted RNA;antisense: SCO3071;87;169;1;0,514792899;-0,95793594
;2406202;2406456;2406456;+;-;SCO2236;hypothetical protein;112;169;1;0,662721893;-0,593524514
7999575;;;7999486;-;-;predicted RNA;-;134;169;1;0,792899408;-0,334790246
4054193;4054268;4056550;4056565;+;-;SCO3673;iron-sulfur-binding reductase;141;169;1;0,834319527;-0,261328084
4640820;4640855;4641799;4641922;+;-;SCO4236;tRNA/rRNA methyltransferase;158;169;1;0,934911243;-0,097098688
606586;606555;605122;604870;-;-;SCO0563;hypothetical protein;160;169;1;0,946745562;-0,078951341
6144126;;;6144137;+;-;predicted RNA;-;163;169;1;0,964497041;-0,052151282
4579779;4579824;4580561;4580561;+;-;SCO4163;hypothetical protein;163;169;1;0,964497041;-0,052151282
;1587412;1584104;1584101;-;carB;SCO1483;carbamoyl phosphate synthase large subunit;166;169;1;0,982248521;-0,025840005
2086656;2086649;2085558;;-;-;SCO1951;hypothetical protein;167;169;1;0,98816568;-0,017175144
2256642;2256349;2255534;2255403;-;-;SCO2098;methyltransferase;169;169;1;1;0
;1915100;1914468;1914443;-;-;SCO1790;hypothetical protein;185;169;1;1,094674556;0,130502024
2130596;2130596;2130952;2131055;+;-;SCO1994;hypothetical protein;188;169;1;1,112426036;0,153709415
6289184;6289190;6290053;6290124;+;-;SCO5751;hypothetical protein;209;169;1;1,236686391;0,306479696
6108744;6108755;6109456;6109459;+;-;SCO5608;hypothetical protein;210;169;1;1,24260355;0,313366081
3491142;3491068;3488258;3488243;-;-;SCO3184;penicillin acylase;211;169;1;1,24852071;0,320219752
2007498;;;2007595;+;-;predicted RNA;-;227;169;1;1,343195266;0,425669051
5117815;;;5117537;-;-;predicted RNA;antisense: SCO4690 SCO4689;247;169;1;1,461538462;0,547487795
5120502;5120514;5120981;5121072;+;-;SCO4696;hypothetical protein;248;169;1;1,467455621;0,553316874
4168120;4168158;4169495;4169515;+;-;SCO3791;hypothetical protein;120;170;1;0,705882353;-0,502500341
4324015;;;4324053;+;-;predicted RNA;-;127;170;1;0,747058824;-0,420706249
;5428927;5429337;5429364;+;-;SCO4990;hypothetical protein;141;170;1;0,829411765;-0,269839584
4059415;4059415;4060467;4060473;+;-;SCO3676;hypothetical protein;212;170;1;1,247058824;0,318529518
6346641;;;6346756;+;-;predicted RNA;-;228;170;1;1,341176471;0,423499078
6484438;;;6484869;+;-;predicted RNA;-;380;170;0,21282638;2,235294118;1,160464672
3831549;3831525;3830698;3830698;-;-;SCO3470;transposase;69;171;0,023208889;0,403508772;-1,309328058
81203;81165;80845;80845;-;-;SCO0097;hypothetical protein;136;171;1;0,795321637;-0,330389674
;2752690;2751941;2751941;-;-;SCO2552;16S ribosomal RNA methyltransferase RsmE;143;171;1;0,83625731;-0,257981178
2239277;2239200;2237830;2237830;-;-;SCO2085;cell division protein;156;171;1;0,912280702;-0,132450296
7158338;7158338;7157133;7157001;-;-;SCO6469;acyl-CoA dehydrogenase;164;171;1;0,959064327;-0,06030051
1079228;1079228;1081729;1081855;+;-;SCO1024;hypothetical protein;172;171;1;1,005847953;0,00841224
4580577;;;4580640;+;-;predicted RNA;-;181;171;1;1,058479532;0,081993372
;2111367;2112302;2112302;+;-;SCO1972;sugar kinase;203;171;1;1,187134503;0,247483402
2629510;2629512;2629973;;+;-;SCO2447;hypothetical protein;317;171;0,768701145;1,85380117;0,890486515
8086337;8086287;8085400;8085394;-;-;SCO7278;RNA polymerase sigma factor;324;171;0,549992172;1,894736842;0,921997488
6338639;6338635;6337406;6337401;-;-;SCO5798;hypothetical protein;139;172;1;0,808139535;-0,307323682
2354608;;;2354792;+;-;predicted RNA;-;144;172;1;0,837209302;-0,256339753
3050936;3050892;3049837;3049656;-;-;SCO2794;LacI family transcriptional regulator;180;172;1;1,046511628;0,065588342
1987618;1987618;1988463;1988468;+;-;SCO1855;precorrin-4 C11-methyltransferase;186;172;1;1,081395349;0,112894056
3652106;;;3652052;-;-;predicted RNA;-;216;172;1;1,255813953;0,328622747
4982780;;;4982647;-;-;predicted RNA;antisense: SCO4565;81;173;0,228822133;0,468208092;-1,094778225
3350948;;;3350917;-;-;predicted RNA;-;118;173;1;0,682080925;-0,551985178
2371456;2371456;2371857;2371874;+;-;SCO2206;hypothetical protein;156;173;1;0,901734104;-0,149226009
1710251;1710147;1709299;1709299;-;-;SCO1597;rRNA methylase;159;173;1;0,919075145;-0,121745272
166033;166033;166614;166614;+;-;SCO0177;hypothetical protein;160;173;1;0,924855491;-0,112700133
3667999;;;3667955;-;-;predicted RNA;-;162;173;1;0,936416185;-0,094778225
8600881;8600881;8600297;8600172;-;-;SCO7772;hypothetical protein;194;173;1;1,121387283;0,165284615
4623763;4623766;4624524;4624550;+;-;SCO4215;GntR family transcriptional regulator;195;173;1;1,12716763;0,172702086
2168317;2168433;2169291;2169291;+;-;SCO2023;hypothetical protein;248;173;1;1,433526012;0,519568083
5494679;5494679;5494413;5493635;-;-;SCO5055;exodeoxyribonuclease VII small subunit;251;173;1;1,450867052;0,536915326
5749696;;;5749561;-;-;predicted RNA;antisense: SCO5280;143;174;1;0,82183908;-0,283072159
2886859;2886859;2888085;2888085;+;-;SCO2656;hypothetical protein;148;174;1;0,850574713;-0,23349013
933682;933708;934271;934271;+;-;SCO0888;hypothetical protein;153;174;1;0,879310345;-0,185555653
;7306619;7306230;7306230;-;-;SCO6592;hypothetical protein;170;174;1;0,977011494;-0,03355256
6177915;6177891;6176557;6176182;-;-;SCO5676;4-aminobutyrate aminotransferase;184;174;1;1,057471264;0,08061846
3290726;3290726;3289584;3289580;-;-;SCO3014;translation initiation factor;191;174;1;1,097701149;0,134485332
2483079;;;2483002;-;-;predicted RNA;antisense: SCO2311;200;174;1;1,149425287;0,200912694
;3431181;3431858;3431890;+;-;SCO3129;TetR family transcriptional regulator;208;174;1;1,195402299;0,257496222
3510380;;;3510315;-;-;predicted RNA;-;234;174;1;1,344827586;0,427421224
3501310;3501532;3502212;3502219;+;-;SCO3195;hypothetical protein;100;175;0,711105208;0,571428571;-0,807354922
5345741;5345741;5344860;5344793;-;-;SCO4912;aldehyde dehydrogenase;160;175;1;0,914285714;-0,129283017
4777583;4777590;4777967;4778002;+;-;SCO4364;hypothetical protein;164;175;1;0,937142857;-0,093659107
2682765;2682749;2681817;2681817;-;-;SCO2491;oxidoreductase;202;175;1;1,154285714;0,207000371
3470236;3470205;3469606;3469606;-;-;SCO3167;TetR family transcriptional regulator;268;175;1;1,531428571;0,614878079
8137119;;;8137239;+;-;predicted RNA;antisense: SCO7327;122;176;1;0,693181818;-0,528694281
;1881035;1880373;1880373;-;-;SCO1759;transferase;131;176;1;0,744318182;-0,426008617
2471173;2471173;2470316;2470295;-;-;SCO2301;hypothetical protein;167;176;1;0,948863636;-0,075727326
3725590;3725598;3726185;3726249;+;-;SCO3367;TetR family transcriptional regulator;178;176;1;1,011363636;0,016301812
7511174;7511187;7512209;7512257;+;-;SCO6754;glycerol dehydrogenase;199;176;1;1,130681818;0,177193002
7122904;7122904;7122416;7122034;-;-;SCO6439;DNA-binding protein;205;176;1;1,164772727;0,220048481
2619436;2619420;2618647;;-;-;SCO2440;transcriptional regulator;125;177;1;0,706214689;-0,501821265
;5688143;5685768;;-;-;SCO5226;ribonucleotide-diphosphate reductase large chain;137;177;1;0,774011299;-0,369573467
8156052;8156060;8156584;8156649;+;-;SCO7342;hypothetical protein;145;177;1;0,81920904;-0,28769646
1558379;;;1558368;-;-;predicted RNA;-;160;177;1;0,903954802;-0,145677455
;5755076;5753949;5753935;-;-;SCO5282;two-component system sensor kinase;194;177;1;1,096045198;0,132307292
3358778;3358788;3359225;3359225;+;-;SCO3065;hypothetical protein;203;177;1;1,146892655;0,197730367
3163053;;;3163022;-;-;predicted RNA;-;222;177;1;1,254237288;0,326810316
4704585;4704590;4705072;4705143;+;-;SCO4289;hypothetical protein;232;177;1;1,310734463;0,390375445
2786968;;;2786942;-;-;predicted RNA;-;260;177;1;1,468926554;0,554762263
3840348;;;3840158;-;-;predicted RNA;-;85;178;0,123516578;0,47752809;-1,066342495
3826410;;;3826295;-;-;predicted RNA;-;106;178;0,850941069;0,595505618;-0,747812976
851840;851840;851097;851097;-;-;SCO0804;hypothetical protein;157;178;1;0,882022472;-0,181112682
1030347;1030341;1029991;1029965;-;-;SCO0977;hypothetical protein;157;178;1;0,882022472;-0,181112682
4633199;4633199;4634479;4634484;+;-;SCO4229;sensor kinase;157;178;1;0,882022472;-0,181112682
1975666;1975869;1976852;;+;cobD;SCO1847;cobalamin biosynthesis protein;193;178;1;1,084269663;0,116723606
4490904;;;4490830;-;-;SCOt43;Asp tRNA;201;178;1;1,129213483;0,17531826
2558045;2558045;2559250;2559269;+;-;SCO2386;hypothetical protein;205;178;1;1,151685393;0,203746669
6038785;6038754;6035419;6035418;-;-;SCO5540;hypothetical protein;218;178;1;1,224719101;0,292450894
3033342;3033355;3034404;3034631;+;-;SCO2780;hypothetical protein;279;178;1;1,56741573;0,648387881
3796433;3796515;3797402;3797402;+;-;SCO3435;transcriptional regulator;61;179;6,86E-04;0,340782123;-1,55307844
6108415;6108415;6108125;6108082;-;-;SCO5606;hypothetical protein;108;179;0,762071196;0,603351955;-0,728928275
3447126;;;3446929;-;-;predicted RNA;-;149;179;1;0,832402235;-0,264647257
;6859903;6859658;6859642;-;-;SCO6235;hypothetical protein;153;179;1;0,854748603;-0,226427935
2065368;2065368;2064934;2064820;-;-;SCO1933;hypothetical protein;159;179;1;0,888268156;-0,170932822
3063659;;;3063470;-;-;predicted RNA;antisense: SCO2805;179;179;1;1;0
4301401;4301340;4300309;4300205;-;-;SCO3903;hypothetical protein;192;179;1;1,072625698;0,101146723
4285056;;;4285047;-;-;predicted RNA;-;206;179;1;1,150837989;0,20268475
;6390565;6391953;6391965;+;-;SCO5838;protease;220;179;1;1,229050279;0,297543936
;4888303;4889004;4889143;+;-;SCO4470;phosphoglycerate mutase;229;179;1;1,279329609;0,355388011
6446783;;;6446647;-;-;predicted RNA;antisense: SCO5890;243;179;1;1,357541899;0,440996726
159314;159372;160025;160025;+;-;SCO0169;hypothetical protein;248;179;1;1,38547486;0,470380533
3831544;;;3831718;+;-;predicted RNA;antisense: SCO3471;52;180;1,42E-04;0,288888889;-1,791413378
5892733;;;5892414;-;-;predicted RNA;antisense: SCO5422;85;180;0,106619038;0,472222222;-1,08246216
6465627;6465627;6467702;6467730;+;-;SCO5900;hypothetical protein;139;180;1;0,772222222;-0,372912024
6656904;6656904;6657866;6657983;+;-;SCO6065;substrate-binding protein;153;180;1;0,85;-0,234465254
5858200;5858200;5857445;5857409;-;-;SCO5388;hypothetical protein;159;180;1;0,883333333;-0,178970141
5684465;5684465;5683497;5683426;-;-;SCO5224;AraC family transcription regulator;173;180;1;0,961111111;-0,057224869
4940950;4940966;4941562;4941668;+;-;SCO4519;hypothetical protein;178;180;1;0,988888889;-0,016119665
3022764;3022836;3023624;3023687;+;-;SCO2771;hypothetical protein;215;180;1;1,194444444;0,256339753
6869479;6869469;6868657;6868602;-;-;SCO6246;transcriptional regulator for glyoxylate bypass;104;181;0,748399965;0,574585635;-0,799406169
1602552;1602462;1600714;;-;-;SCO1499;hypothetical protein;137;181;1;0,756906077;-0,401813804
;5878762;5877986;5877933;-;-;SCO5406;hypothetical protein;145;181;1;0,801104972;-0,319936797
;2284435;2285052;2285091;+;-;SCO2124;hypothetical protein;172;181;1;0,950276243;-0,073581132
8468374;8468385;8468807;8468808;+;-;SCO7639;MarR family regulatory protein;184;181;1;1,016574586;0,023716069
3700546;3700571;3702733;3702733;+;-;SCO3344;Ser/Thr protein kinase;264;181;1;1,458563536;0,544548232
3877629;3877697;3878659;3878659;+;-;SCO3509;hypothetical protein;45;182;9,81E-09;0,247252747;-2,015941544
5058050;;;5057921;-;-;predicted RNA;antisense: SCO4632;118;182;1;0,648351648;-0,625151591
3940343;;;3940214;-;-;predicted RNA;antisense: SCO3562;126;182;1;0,692307692;-0,530514717
5652135;5652152;5653906;5653919;+;-;SCO5195;hypothetical protein;148;182;1;0,813186813;-0,298341275
5279771;5279761;5278487;5278051;-;-;SCO4847;D-alanyl-D-alanine carboxypeptidase;155;182;1;0,851648352;-0,231670235
3310589;3310568;3310398;3310314;-;-;SCO3027;hypothetical protein;168;182;1;0,923076923;-0,115477217
