Transcription Start;Translation Start;Translation Stop;Transcription Stop;Strand;Name;Synonym;Product;PS04;MGP11;qValue;fold;log2(fold)
;5371593;5372276;;+;-;SCO4936;ABC transporter ATP-binding protein;5;14;1;0,357142857;-1,485426827
;6966485;6965355;;-;-;SCO6306;hypothetical protein;5;14;1;0,357142857;-1,485426827
;426893;427606;;+;-;SCO0406;hypothetical protein;6;14;1;0,428571429;-1,222392421
;1137052;1136858;;-;-;SCO1076;hypothetical protein;6;14;1;0,428571429;-1,222392421
;4897544;4898155;;+;-;SCO4478;transferase;6;14;1;0,428571429;-1,222392421
;136647;137183;;+;-;SCO0143;hypothetical protein;7;14;1;0,5;-1
;387360;386761;;-;-;SCO0373;hypothetical protein;7;14;1;0,5;-1
;2153405;2154334;;+;-;SCO2011;branched-chain amino acid ABC transporter ATP-binding protein;7;14;1;0,5;-1
;5306624;5307574;;+;-;SCO4875;sugar transferase;7;14;1;0,5;-1
;5988617;5990863;;+;-;SCO5502;integral membrane export protein;7;14;1;0,5;-1
;6437814;6438134;;+;-;SCO5880;RedY protein;7;14;1;0,5;-1
;7469875;7470120;;+;-;SCO6715;transcriptional regulator;7;14;1;0,5;-1
;7993154;7992891;;-;-;SCO7189;hypothetical protein;7;14;1;0,5;-1
;1931041;1931736;;+;-;SCO1803;oxidoreductase;8;14;1;0,571428571;-0,807354922
;2670321;2670863;;+;-;SCO2479;hypothetical protein;8;14;1;0,571428571;-0,807354922
;5552093;5554408;;+;-;SCO5110;lipoprotein;8;14;1;0,571428571;-0,807354922
;6231227;6230271;;-;-;SCO5715;peptide transport system permease;8;14;1;0,571428571;-0,807354922
;8454701;8455840;;+;-;SCO7628;hypothetical protein;8;14;1;0,571428571;-0,807354922
;222538;221699;;-;-;SCO0233;DNA-binding protein;9;14;1;0,642857143;-0,637429921
;391232;391834;;+;-;SCO0376;transcriptional regulator;9;14;1;0,642857143;-0,637429921
;1033445;1031976;;-;-;SCO0981;DNA-binding protein;9;14;1;0,642857143;-0,637429921
;1106404;1107006;;+;-;SCO1050;DNA protection protein;9;14;1;0,642857143;-0,637429921
;1549133;1547982;;-;-;SCO1451;endoglucanase;9;14;1;0,642857143;-0,637429921
;5532706;5533656;;+;-;SCO5090;actinorhodin polyketide synthase bifunctional cyclase/dehydratase;9;14;1;0,642857143;-0,637429921
;6233175;6231310;;-;-;SCO5716;peptide transport system peptide binding protein;9;14;1;0,642857143;-0,637429921
;7606744;7607052;;+;-;SCO6836;transcription regulator ArsR;9;14;1;0,642857143;-0,637429921
;8180842;8179502;;-;-;SCO7367;membrane efflux protein;9;14;1;0,642857143;-0,637429921
;8635620;8636324;;+;-;SCO7816;hypothetical protein;9;14;1;0,642857143;-0,637429921
;134121;133570;;-;-;SCO0141;calcium-binding protein;10;14;1;0,714285714;-0,485426827
;1234835;1235440;;+;-;SCO1172;amidase;10;14;1;0,714285714;-0,485426827
;5330904;5331857;;+;-;SCO4897;transcriptional regulator;10;14;1;0,714285714;-0,485426827
;5711116;5712276;;+;-;SCO5250;polyprenyl synthetase;10;14;1;0,714285714;-0,485426827
;6968600;6969571;;+;-;SCO6309;LysR family transcriptional regulator;10;14;1;0,714285714;-0,485426827
;943567;942974;;-;-;SCO0897;hypothetical protein;11;14;1;0,785714286;-0,347923303
;1311216;1311851;;+;-;SCO1238;ATP-dependent Clp protease;11;14;1;0,785714286;-0,347923303
;3202197;3201247;;-;-;SCO2945;sugar transporter membrane protein;11;14;1;0,785714286;-0,347923303
;3398953;3397490;;-;-;SCO3102;protein kinase;11;14;1;0,785714286;-0,347923303
;3661737;3661991;;+;-;SCO3310;hypothetical protein;11;14;1;0,785714286;-0,347923303
;4847875;4846352;;-;-;SCO4428;hypothetical protein;11;14;1;0,785714286;-0,347923303
;7333378;7332818;;-;-;SCO6611;hypothetical protein;11;14;1;0,785714286;-0,347923303
;1451212;1449695;;-;-;SCO1373;hypothetical protein;12;14;1;0,857142857;-0,222392421
;5395822;5395316;;-;-;SCO4960;sigma factor;12;14;1;0,857142857;-0,222392421
;7433569;7437084;;+;-;SCO6688;hypothetical protein;12;14;1;0,857142857;-0,222392421
;8301216;8299813;;-;-;SCO7489;binding protein dependent transport lipoprotein;12;14;1;0,857142857;-0,222392421
;707329;706448;;-;-;SCO0667;hypothetical protein;13;14;1;0,928571429;-0,106915204
;1821800;1822441;;+;-;SCO1702;transcriptional regulator;13;14;1;0,928571429;-0,106915204
;2398873;2397869;;-;-;SCO2230;maltose permease;13;14;1;0,928571429;-0,106915204
;3241444;3240815;;-;-;SCO2976;hypothetical protein;14;14;1;1;0
;4690823;4692109;;+;-;SCO4275;histidine autokinase;15;14;1;1,071428571;0,099535674
;6464371;6465258;;+;-;SCO5899;hypothetical protein;15;14;1;1,071428571;0,099535674
;7041054;7039699;;-;-;SCO6377;lipoprotein;15;14;1;1,071428571;0,099535674
;8425073;8426008;;+;-;SCO7599;transcriptional regulator;16;14;1;1,142857143;0,192645078
;137561;138589;;+;-;SCO0145;hypothetical protein;17;14;1;1,214285714;0,280107919
;872086;871406;;-;-;SCO0822;DNA-binding protein;17;14;1;1,214285714;0,280107919
;8430771;8429821;;-;-;SCO7603;LysR family transcriptional regulator;17;14;1;1,214285714;0,280107919
;1305813;1304188;;-;-;SCO1230;tripeptidylaminopeptidase;18;14;1;1,285714286;0,362570079
;5706075;5707667;;+;-;SCO5246;Na+/H+ antiporter;18;14;1;1,285714286;0,362570079
;7408466;7407798;;-;-;SCO6667;two-component regulator;18;14;1;1,285714286;0,362570079
;1377582;1374583;;-;-;SCO1300;exonuclease;19;14;1;1,357142857;0,440572591
;2442373;2443464;;+;-;SCO2273;FecCD-family membrane transport protein;19;14;1;1,357142857;0,440572591
;5357430;5357912;;+;-;SCO4922;hypothetical protein;19;14;1;1,357142857;0,440572591
;6147131;6148177;;+;-;SCO5648;ABC transporter ATP-binding protein;19;14;1;1,357142857;0,440572591
;6541507;6541977;6541977;+;-;SCO5970;hypothetical protein;20;14;1;1,428571429;0,514573173
;1168804;1167998;;-;-;SCO1111;hypothetical protein;21;14;1;1,5;0,584962501
;3477824;3478471;;+;-;SCO3173;MerR family transcriptional regulator;21;14;1;1,5;0,584962501
;6378663;6377983;;-;-;SCO5828;two-component transcriptional regulator;23;14;1;1,642857143;0,716207034
;1995057;1994050;;-;-;SCO1860;hypothetical protein;1;15;1;0,066666667;-3,906890596
;2711253;2712752;;+;-;SCO2516;hypothetical protein;2;15;1;0,133333333;-2,906890596
;5309379;5308045;;-;-;SCO4877;hypothetical protein;2;15;1;0,133333333;-2,906890596
;6933604;6934464;;+;-;SCO6277;epoxide hydrolase;2;15;1;0,133333333;-2,906890596
;3516275;3517573;;+;-;SCO3208;hypothetical protein;3;15;1;0,2;-2,321928095
;3583992;3584810;;+;-;SCO3233;hydrolase;3;15;1;0,2;-2,321928095
;3804032;3804376;;+;-;SCO3442;hypothetical protein;3;15;1;0,2;-2,321928095
;4896619;4895198;;-;-;SCO4476;hypothetical protein;3;15;1;0,2;-2,321928095
;4923031;4924959;;+;-;SCO4503;long-chain-fatty acid CoA ligase;3;15;1;0,2;-2,321928095
;3125334;3125630;;+;-;SCO2870;hypothetical protein;4;15;1;0,266666667;-1,906890596
;6117039;6117482;;+;-;SCO5618;hypothetical protein;4;15;1;0,266666667;-1,906890596
;6636346;6634715;;-;-;SCO6043;protease;4;15;1;0,266666667;-1,906890596
;8013374;8011635;;-;-;SCO7211;glycosyl hydrolase;4;15;1;0,266666667;-1,906890596
;274763;276805;;+;-;SCO0284;alpha-galactosidase;5;15;1;0,333333333;-1,584962501
;395939;397414;;+;-;SCO0381;glycosyl transferase;5;15;1;0,333333333;-1,584962501
;2304481;2305890;;+;-;SCO2144;integral membrane transporter;5;15;1;0,333333333;-1,584962501
;2936812;2938692;;+;-;SCO2692;repetative protein;5;15;1;0,333333333;-1,584962501
;2966458;2964860;;-;-;SCO2721;lipoprotein;5;15;1;0,333333333;-1,584962501
;3892682;3893122;;+;-;SCO3525;hypothetical protein;5;15;1;0,333333333;-1,584962501
;7018319;7017714;;-;-;SCO6356;hypothetical protein;5;15;1;0,333333333;-1,584962501
;357209;358477;;+;-;SCO0352;solute-binding protein;6;15;1;0,4;-1,321928095
;598655;597132;;-;-;SCO0556;hypothetical protein;6;15;1;0,4;-1,321928095
;903969;902743;;-;-;SCO0856;hypothetical protein;6;15;1;0,4;-1,321928095
;1702388;1701846;;-;-;SCO1592;hypothetical protein;6;15;1;0,4;-1,321928095
;1742167;1741637;;-;-;SCO1627;ATP-GTP binding protein;6;15;1;0,4;-1,321928095
;2762177;2759799;;-;-;SCO2560;hypothetical protein;6;15;1;0,4;-1,321928095
;2938689;2939690;;+;-;SCO2693;oxygenase;6;15;1;0,4;-1,321928095
;3134618;3136273;;+;-;SCO2879;hypothetical protein;6;15;1;0,4;-1,321928095
;4177901;4176813;;-;-;SCO3797;hypothetical protein;6;15;1;0,4;-1,321928095
;8400971;8402080;;+;-;SCO7577;hydrolase;6;15;1;0,4;-1,321928095
;1033827;1035107;;+;-;SCO0982;isocitrate lyase;7;15;1;0,466666667;-1,099535674
;1387054;1386707;;-;-;SCO1309;regulatory protein;7;15;1;0,466666667;-1,099535674
;2682933;2683406;;+;-;SCO2492;hypothetical protein;7;15;1;0,466666667;-1,099535674
;3131350;3133899;;+;-;SCO2878;hypothetical protein;7;15;1;0,466666667;-1,099535674
;6123205;6122525;;-;-;SCO5623;hypothetical protein;7;15;1;0,466666667;-1,099535674
;7574263;7572869;;-;-;SCO6811;hypothetical protein;7;15;1;0,466666667;-1,099535674
;7843300;7842905;;-;-;SCO7052;hypothetical protein;7;15;1;0,466666667;-1,099535674
;145366;144704;;-;-;SCO0154;hypothetical protein;8;15;1;0,533333333;-0,906890596
;498238;498630;;+;-;SCO0477;hypothetical protein;8;15;1;0,533333333;-0,906890596
;701709;703604;;+;-;SCO0664;hypothetical protein;8;15;1;0,533333333;-0,906890596
;3931893;3930322;;-;-;SCO3556;secretory protein;8;15;1;0,533333333;-0,906890596
;4116157;4115666;;-;-;SCO3745;lipoprotein;8;15;1;0,533333333;-0,906890596
;5342180;5342584;;+;-;SCO4910;hypothetical protein;8;15;1;0,533333333;-0,906890596
;5781207;5780326;;-;-;SCO5308;hypothetical protein;8;15;1;0,533333333;-0,906890596
;7221367;7223199;;+;-;SCO6530;hypothetical protein;8;15;1;0,533333333;-0,906890596
;7688201;7687305;;-;-;SCO6924;DNA-binding protein;8;15;1;0,533333333;-0,906890596
;1277625;1278749;;+;-;SCO1206;polyketide synthase;9;15;1;0,6;-0,736965594
;1370161;1368938;;-;-;SCO1294;cystathionine gamma-synthase;9;15;1;0,6;-0,736965594
;1642515;1642057;;-;-;SCO1535;hypothetical protein;9;15;1;0,6;-0,736965594
;7312216;7310408;;-;-;SCO6594;hypothetical protein;9;15;1;0,6;-0,736965594
;7872834;7872977;;+;-;SCO7084;hypothetical protein;9;15;1;0,6;-0,736965594
;8393167;8394294;;+;-;SCO7570;isomerase;9;15;1;0,6;-0,736965594
;601052;600051;;-;-;SCO0559;hypothetical protein;10;15;1;0,666666667;-0,584962501
;5166604;5167686;;+;-;SCO4755;transcriptional regulator;10;15;1;0,666666667;-0,584962501
;6476991;6475426;;-;-;SCO5911;oligopeptide binding protein;10;15;1;0,666666667;-0,584962501
;6873105;6872329;;-;-;SCO6249;3-oxoacyl-ACP reductase;10;15;1;0,666666667;-0,584962501
;8005671;8006447;;+;-;SCO7203;hypothetical protein;10;15;1;0,666666667;-0,584962501
7740493;;;7740566;+;-;SCOt64;Pro tRNA;10;15;1;0,666666667;-0,584962501
;1069098;1068298;;-;-;SCO1012;oxidoreductase;11;15;1;0,733333333;-0,447458977
;3442183;3442347;;+;-;SCO3143;hypothetical protein;11;15;1;0,733333333;-0,447458977
;5833806;5835062;;+;-;SCO5364;serine hydroxymethyltransferase;11;15;1;0,733333333;-0,447458977
;7541155;7540064;;-;-;SCO6782;zinc-binding alcohol dehydrogenase;11;15;1;0,733333333;-0,447458977
;4248267;4248656;;+;-;SCO3863;hypothetical protein;12;15;1;0,8;-0,321928095
;5199496;5201109;;+;gabD2;SCO4780;succinic semialdehyde dehydrogenase;12;15;1;0,8;-0,321928095
;6385247;6384501;;-;-;SCO5834;hypothetical protein;12;15;1;0,8;-0,321928095
;8111687;8113360;;+;-;SCO7304;FAD-binding dehydrogenase;12;15;1;0,8;-0,321928095
;1809406;1810620;;+;-;SCO1690;acyl-CoA dehydrogenase;13;15;1;0,866666667;-0,206450877
;2908366;2911707;;+;-;SCO2672;hypothetical protein;13;15;1;0,866666667;-0,206450877
;4563670;4564533;;+;-;SCO4147;hypothetical protein;13;15;1;0,866666667;-0,206450877
;7310059;7306616;;-;-;SCO6593;hypothetical protein;13;15;1;0,866666667;-0,206450877
;1454293;1454712;;+;-;SCO1377;molibdenum binding protein;14;15;1;0,933333333;-0,099535674
;2989145;2988198;;-;-;SCO2742;sigma factor;14;15;1;0,933333333;-0,099535674
;4650402;4649830;;-;-;SCO4243;hypothetical protein;14;15;1;0,933333333;-0,099535674
;506670;505447;;-;-;SCO0486;monooxygenase;16;15;1;1,066666667;0,093109404
;1479786;1482173;;+;-;SCO1394;glycosyl hydrolase;16;15;1;1,066666667;0,093109404
;3004794;3006641;;+;-;SCO2758;beta-N-acetylglucosaminidase;16;15;1;1,066666667;0,093109404
;5410107;5410928;;+;-;SCO4973;hypothetical protein;16;15;1;1,066666667;0,093109404
;6661906;6659273;;-;-;SCO6069;large hypothetical protein;16;15;1;1,066666667;0,093109404
;611488;610415;;-;-;SCO0568;polyprenyl synthetase;17;15;1;1,133333333;0,180572246
;1184628;1185536;;+;-;SCO1128;hypothetical protein;17;15;1;1,133333333;0,180572246
;3140657;3140184;;-;-;SCO2885;hypothetical protein;17;15;1;1,133333333;0,180572246
;4771139;4770450;;-;-;SCO4356;hypothetical protein;17;15;1;1,133333333;0,180572246
;5708624;5707716;;-;-;SCO5247;deaminase;17;15;1;1,133333333;0,180572246
;5734620;5734814;;+;-;SCO5272;hypothetical protein;17;15;1;1,133333333;0,180572246
;2511071;2510508;;-;-;SCO2341;hypothetical protein;18;15;1;1,2;0,263034406
;6095669;6094782;;-;-;SCO5589;hypothetical protein;18;15;1;1,2;0,263034406
;447185;447868;;+;-;SCO0430;tetR family transcriptional regulator;19;15;1;1,266666667;0,341036918
;2631773;2632795;;+;-;SCO2449;hypothetical protein;19;15;1;1,266666667;0,341036918
;5939275;5940603;;+;-;SCO5454;two-component system sensor kinase;19;15;1;1,266666667;0,341036918
;6868166;6867543;;-;-;SCO6244;hypothetical protein;19;15;1;1,266666667;0,341036918
;643179;643880;;+;-;SCO0603;amino transferase;20;15;1;1,333333333;0,415037499
;1128954;1129694;;+;-;SCO1068;hypothetical protein;20;15;1;1,333333333;0,415037499
;7328456;7330114;;+;-;SCO6608;hypothetical protein;20;15;1;1,333333333;0,415037499
;2500535;2499573;;-;-;SCO2329;transcriptional regulator;21;15;1;1,4;0,485426827
;2632795;2636844;;+;-;SCO2450;Ser/Thr protein kinase (regulator);22;15;1;1,466666667;0,552541023
;3634123;3628805;3628805;-;-;SCO3285;large glycine/alanine rich protein;22;15;1;1,466666667;0,552541023
;4701523;4700543;;-;-;SCO4285;sugar kinase;22;15;1;1,466666667;0,552541023
;5249310;5248570;;-;-;SCO4818;hypothetical protein;22;15;1;1,466666667;0,552541023
8268311;8268311;8267283;8267283;-;-;SCO7452;O-methyltransferase;22;15;1;1,466666667;0,552541023
;279416;278910;278910;-;-;SCO0286;peptidoglycan binding protein;23;15;1;1,533333333;0,61667136
;4655497;4654775;;-;-;SCO4247;hypothetical protein;24;15;1;1,6;0,678071905
;6673944;6672199;;-;-;SCO6078;alpha amylase;24;15;1;1,6;0,678071905
;4214734;4215141;4215141;+;-;SCO3832;transcriptional regulator;25;15;1;1,666666667;0,736965594
;6540971;6541324;6541324;+;-;SCO5969;hypothetical protein;26;15;1;1,733333333;0,793549123
2728656;2728656;2728922;;+;-;SCO2530;hypothetical protein;31;15;1;2,066666667;1,047305715
;2679896;2680291;;+;-;SCO2488;nitrite reductase small subunit NirC;1;16;1;0,0625;-4
;6111177;6111392;;+;-;SCO5611;transcriptional regulator;1;16;1;0,0625;-4
;3860043;3859063;;-;-;SCO3494;sugar kinase;2;16;1;0,125;-3
;323938;322244;;-;-;SCO0322;ABC transport ATP-binding subunit;3;16;1;0,1875;-2,415037499
;1440840;1439866;;-;-;SCO1362;hypothetical protein;3;16;1;0,1875;-2,415037499
;5515243;5516232;;+;-;SCO5073;oxidoreductase;3;16;1;0,1875;-2,415037499
;726395;725619;;-;-;SCO0684;hypothetical protein;4;16;1;0,25;-2
;2046959;2046252;;-;-;SCO1909;hypothetical protein;4;16;1;0,25;-2
;2308506;2307076;;-;-;SCO2146;aminotransferase;4;16;1;0,25;-2
;5677676;5678932;;+;-;SCO5219;lipoprotein;4;16;1;0,25;-2
;6945280;6945543;;+;-;SCO6285;hypothetical protein;4;16;1;0,25;-2
;7944414;7943578;;-;-;SCO7150;acetyltransferase;4;16;1;0,25;-2
;726808;726401;;-;-;SCO0685;hypothetical protein;5;16;1;0,3125;-1,678071905
;867800;868594;;+;-;SCO0818;ABC transporter ATP-binding protein;5;16;1;0,3125;-1,678071905
;4073646;4074005;;+;-;SCO3692;anti-sigma factor antagonist;5;16;1;0,3125;-1,678071905
;651602;652864;;+;-;SCO0613;arginine deiminase;6;16;1;0,375;-1,415037499
;2187163;2186336;;-;-;SCO2035;hypothetical protein;6;16;1;0,375;-1,415037499
;132693;133520;;+;-;SCO0140;MerR family transcriptional regulator;7;16;1;0,4375;-1,192645078
;1189481;1188324;;-;-;SCO1131;hypothetical protein;7;16;1;0,4375;-1,192645078
;1703856;1702516;;-;-;SCO1593;transcriptional regulator;7;16;1;0,4375;-1,192645078
;5373018;5373932;;+;-;SCO4938;ECF-sigma factor;7;16;1;0,4375;-1,192645078
;6821421;6820531;;-;-;SCO6205;dehydrogenase;7;16;1;0,4375;-1,192645078
;299213;302092;;+;-;SCO0305;hypothetical protein;8;16;1;0,5;-1
;4836769;4836101;;-;-;SCO4418;oxidase;8;16;1;0,5;-1
;5777874;5776630;;-;-;SCO5304;sensor-like histidine kinase;8;16;1;0,5;-1
;5851449;5850700;;-;-;SCO5382;ABC transporter;8;16;1;0,5;-1
;6550399;6551406;;+;-;SCO5976;ornithine carbamoyltransferase;8;16;1;0,5;-1
;1451745;1452356;;+;-;SCO1374;hypothetical protein;9;16;1;0,5625;-0,830074999
;2471382;2472650;;+;-;SCO2302;hypothetical protein;9;16;1;0,5625;-0,830074999
;4853044;4852634;;-;-;SCO4433;hypothetical protein;9;16;1;0,5625;-0,830074999
;4903479;4903841;;+;-;SCO4484;hypothetical protein;9;16;1;0,5625;-0,830074999
;5049466;5049197;;-;-;SCO4627;hypothetical protein;9;16;1;0,5625;-0,830074999
;6507985;6509133;;+;-;SCO5941;aminotransferase;9;16;1;0,5625;-0,830074999
;7090613;7091761;;+;-;SCO6421;two-component system sensor kinase;9;16;1;0,5625;-0,830074999
;8060385;8058466;;-;-;SCO7250;hypothetical protein;9;16;1;0,5625;-0,830074999
;8614045;8613848;;-;-;SCO7788;hypothetical protein;9;16;1;0,5625;-0,830074999
;2870658;2870032;;-;-;SCO2639;RNA polymerase sigma factor;10;16;1;0,625;-0,678071905
;7749062;7750054;;+;-;SCO6981;ABC transporter ATP-binding protein;10;16;1;0,625;-0,678071905
;156338;157141;;+;-;SCO0166;regulator;11;16;1;0,6875;-0,540568381
;5651299;5649971;;-;-;SCO5193;hypothetical protein;11;16;1;0,6875;-0,540568381
;6958898;6957972;;-;-;SCO6298;hypothetical protein;11;16;1;0,6875;-0,540568381
;7482906;7484102;;+;-;SCO6730;racemase;11;16;1;0,6875;-0,540568381
;8232456;8232052;;-;-;SCO7416;hypothetical protein;11;16;1;0,6875;-0,540568381
;137197;137556;;+;-;SCO0144;hypothetical protein;12;16;1;0,75;-0,415037499
;2316216;2314942;;-;-;SCO2153;hypothetical protein;12;16;1;0,75;-0,415037499
;4110508;4111512;;+;-;SCO3739;epimerase;12;16;1;0,75;-0,415037499
;5886499;5885486;;-;-;SCO5416;transcriptional regulator;12;16;1;0,75;-0,415037499
;825287;826312;;+;-;SCO0777;hypothetical protein;13;16;1;0,8125;-0,299560282
;243762;243022;;-;-;SCO0254;hypothetical protein;14;16;1;0,875;-0,192645078
;3128439;3127894;;-;-;SCO2873;hypothetical protein;14;16;1;0,875;-0,192645078
;8629040;8629804;;+;-;SCO7810;oxidoreductase;14;16;1;0,875;-0,192645078
;882805;882095;;-;-;SCO0833;hypothetical protein;15;16;1;0,9375;-0,093109404
;553277;553861;;+;-;SCO0520;tetR family transcriptional regulator;16;16;1;1;0
;981558;980917;;-;-;SCO0934;hypothetical protein;16;16;1;1;0
;1555507;1554266;;-;-;SCO1457;transporter;16;16;1;1;0
;3979272;3978061;;-;-;SCO3602;transmembrane transport protein;16;16;1;1;0
;7134644;7135153;;+;-;SCO6450;hypothetical protein;16;16;1;1;0
;8205306;8204557;;-;-;SCO7393;lipoprotein;17;16;1;1,0625;0,087462841
;8422261;8421086;;-;anmK;SCO7595;anhydro-N-acetylmuramic acid kinase;17;16;1;1,0625;0,087462841
;7599249;7600730;;+;-;SCO6828;hypothetical protein;18;16;1;1,125;0,169925001
;7671335;7672108;;+;-;SCO6907;DNA ligase;18;16;1;1,125;0,169925001
;1004478;1003996;;-;-;SCO0954;acetyltransferase;19;16;1;1,1875;0,247927513
;1158944;1159879;;+;-;SCO1101;hypothetical protein;20;16;1;1,25;0,321928095
;7738951;7736807;;-;-;SCO6970;membrane transport protein;20;16;1;1,25;0,321928095
;5032210;5033757;;+;-;SCO4608;NADH dehydrogenase subunit NuoN2;21;16;1;1,3125;0,392317423
;1318793;1319509;;+;bioD;SCO1246;dithiobiotin synthetase;22;16;1;1,375;0,459431619
;4955640;4956245;;+;-;SCO4537;hypothetical protein;22;16;1;1,375;0,459431619
;1077009;1077458;;+;-;SCO1021;hypothetical protein;23;16;1;1,4375;0,523561956
;4475477;4476316;;+;-;SCO4082;peptidase;23;16;1;1,4375;0,523561956
7485381;7485381;7487561;;+;-;SCO6732;fatty acid oxidative multifunctional enzyme;24;16;1;1,5;0,584962501
;8111066;8111647;8111647;+;-;SCO7303;TetR family transcriptional regulator;24;16;1;1,5;0,584962501
8545444;8545444;8545872;;+;-;SCO7709;MarR family transcriptional regulator;24;16;1;1,5;0,584962501
;7864480;7865931;;+;-;SCO7076;two-component histidine kinase;25;16;1;1,5625;0,64385619
8086495;8086495;8086968;;+;-;SCO7279;DNA-binding protein;28;16;1;1,75;0,807354922
;1878448;1878741;;+;-;SCO1757;hypothetical protein;1;17;1;0,058823529;-4,087462841
;3963576;3963217;;-;-;SCO3584;hypothetical protein;1;17;1;0,058823529;-4,087462841
;4397688;4397335;;-;-;SCO4003;hypothetical protein;1;17;1;0,058823529;-4,087462841
;7873167;7873427;;+;-;SCO7085;hypothetical protein;2;17;1;0,117647059;-3,087462841
;8506122;8504461;;-;-;SCO7681;AMP-binding ligase;2;17;1;0,117647059;-3,087462841
;4455793;4454564;;-;-;SCO4065;transposase;3;17;1;0,176470588;-2,502500341
;21617;22210;;+;-;SCO0021;hypothetical protein;4;17;1;0,235294118;-2,087462841
;2724049;2724603;;+;-;SCO2526;acetyltransferase;4;17;1;0,235294118;-2,087462841
;3613631;3613332;;-;-;SCO3263;hypothetical protein;4;17;1;0,235294118;-2,087462841
;1382538;1381144;;-;-;SCO1305;hypothetical protein;5;17;1;0,294117647;-1,765534746
;4973632;4974723;;+;-;SCO4555;integral membrane transferase;5;17;1;0,294117647;-1,765534746
;5952154;5952888;;+;-;SCO5467;muramoyl-pentapeptide carboxypeptidase;5;17;1;0,294117647;-1,765534746
;7003454;7004212;;+;-;SCO6345;chitinase;5;17;1;0,294117647;-1,765534746
;131523;132296;;+;-;SCO0138;short chain dehydrogenase;6;17;1;0,352941176;-1,502500341
;4153150;4154442;;+;-;SCO3778;threonyl tRNA synthetase;6;17;1;0,352941176;-1,502500341
;629058;628600;;-;-;SCO0587;hypothetical protein;7;17;1;0,411764706;-1,280107919
;4881544;4882014;;+;-;SCO4460;hypothetical protein;7;17;1;0,411764706;-1,280107919
;5406195;5407688;;+;-;SCO4971;dehydrogenase;7;17;1;0,411764706;-1,280107919
;7859510;7858527;;-;-;SCO7069;hydrolase;7;17;1;0,411764706;-1,280107919
;8336018;8334804;;-;-;SCO7520;hypothetical protein;7;17;1;0,411764706;-1,280107919
;804091;805122;;+;-;SCO0759;hypothetical protein;8;17;1;0,470588235;-1,087462841
;4078692;4077583;;-;-;SCO3698;heavy metal resistance membrane protein;8;17;1;0,470588235;-1,087462841
;6696805;6695702;;-;-;SCO6096;lipoprotein;8;17;1;0,470588235;-1,087462841
;7677996;7678349;;+;-;SCO6913;hypothetical protein;8;17;1;0,470588235;-1,087462841
;8083531;8082329;;-;-;SCO7274;hypothetical protein;8;17;1;0,470588235;-1,087462841
;1729475;1730659;;+;-;SCO1617;hypothetical protein;9;17;1;0,529411765;-0,91753784
;1821710;1820559;;-;-;SCO1701;acyl-CoA dehydrogenase;9;17;1;0,529411765;-0,91753784
;4432795;4431932;;-;-;SCO4035;RNA polymerase sigma factor;9;17;1;0,529411765;-0,91753784
;5489640;5490971;;+;-;SCO5050;nucleotide-sugar dehydrogenase;9;17;1;0,529411765;-0,91753784
;7541619;7541152;;-;-;SCO6783;hypothetical protein;9;17;1;0,529411765;-0,91753784
;4942980;4941895;;-;-;SCO4521;hypothetical protein;10;17;1;0,588235294;-0,765534746
;6990734;6990537;;-;-;SCO6332;hypothetical protein;10;17;1;0,588235294;-0,765534746
;8084169;8083750;;-;-;SCO7275;hypothetical protein;10;17;1;0,588235294;-0,765534746
;8332218;8333516;;+;-;SCO7517;hypothetical protein;10;17;1;0,588235294;-0,765534746
;65092;65679;;+;-;SCO0075;hypothetical protein;11;17;1;0,647058824;-0,628031223
;2773509;2772442;;-;-;SCO2568;DNA-binding protein;12;17;1;0,705882353;-0,502500341
;3182412;3183686;;+;-;SCO2931;ABC transporter ATP-binding protein;12;17;1;0,705882353;-0,502500341
;5168216;5169475;;+;-;SCO4757;hypothetical protein;12;17;1;0,705882353;-0,502500341
;6968472;6967471;;-;-;SCO6308;hydrolase;12;17;1;0,705882353;-0,502500341
;4121462;4120212;;-;-;SCO3750;two-component sensor histidine kinase;13;17;1;0,764705882;-0,387023123
;8617276;8616047;;-;-;SCO7791a;oxidoreductase;13;17;1;0,764705882;-0,387023123
;928499;927534;;-;-;SCO0881;hypothetical protein;15;17;1;0,882352941;-0,180572246
;1854635;1855009;;+;-;SCO1737;hypothetical protein;15;17;1;0,882352941;-0,180572246
;6766405;6765623;;-;-;SCO6162;two-component system response regulator;15;17;1;0,882352941;-0,180572246
;2975219;2975617;;+;-;SCO2728;hypothetical protein;16;17;1;0,941176471;-0,087462841
;5875963;5877399;;+;-;SCO5404;two-component sensor kinase;16;17;1;0,941176471;-0,087462841
;6315651;6316337;;+;-;SCO5778;two-component system regulator;16;17;1;0,941176471;-0,087462841
;513924;512302;;-;-;SCO0491;ABC transporter;17;17;1;1;0
;952858;951968;;-;-;SCO0907;dehydrogenase;17;17;1;1;0
1275707;1275830;1277215;1277252;+;gabD1;SCO1204;succinic semialdehyde dehydrogenase;17;17;1;1;0
;2639574;2639792;;+;-;SCO2453;hypothetical protein;17;17;1;1;0
;491901;492881;;+;-;SCO0471;AraC family transcription regulator;18;17;1;1,058823529;0,08246216
;1495871;1494024;;-;-;SCO1405;HSP90 family protein;18;17;1;1,058823529;0,08246216
