Transcription Start;Translation Start;Translation Stop;Transcription Stop;Strand;Name;Synonym;Product;M145;MGM12;qValue;fold;log2(fold)
3618213;3618213;3618479;;+;-;SCO3273;hypothetical protein;98;156;0,096386754;0,628205128;-0,670692375
2406470;2406519;2406965;2407061;+;-;SCO2237;lyase;108;156;0,084146956;0,692307692;-0,530514717
6038781;;;6038765;-;-;predicted RNA;-;109;156;1;0,698717949;-0,517217894
5283115;5283115;5282708;5282708;-;-;SCO4852;hypothetical protein;138;156;0,270432609;0,884615385;-0,176877762
4290216;4290216;4291667;4291675;+;-;SCO3896;RNA nucleotidyltransferase;143;156;0,233871653;0,916666667;-0,125530882
1145021;1145088;1145816;1145940;+;-;SCO1085;acyltransferase;225;156;1;1,442307692;0,528378972
1992476;1992485;1993504;1993555;+;-;SCO1859;hypothetical protein;246;156;1;1,576923077;0,657112286
;7167913;7167374;7167374;-;-;SCO6477;hypothetical protein;92;157;0,021469802;0,585987261;-0,771058793
;6292411;6292956;6293041;+;-;SCO5754;hypothetical protein;135;157;0,185317907;0,859872611;-0,217805152
2132975;2132964;2132026;2132026;-;-;SCO1997;hypothetical protein;141;157;0,110862088;0,898089172;-0,155069396
2710619;2710619;2711158;2711158;+;-;SCO2515;lipoprotein;145;157;0,257684284;0,923566879;-0,114711659
6652178;6652235;6653623;6653623;+;-;SCO6060;UDP-N-acetylmuramoyl-L-alanine ligase;169;157;0,288287546;1,076433121;0,106258687
3029169;3029169;3031109;;+;-;SCO2777;acetyl/propionyl CoA carboxylase subunit alpha;54;158;1,24E-10;0,341772152;-1,548893246
;2284435;2285052;2285063;+;-;SCO2124;hypothetical protein;96;158;0,022141159;0,607594937;-0,718818247
5617948;;;5617880;-;-;predicted RNA;-;105;158;0,451932337;0,664556962;-0,589535231
4091229;4091067;4090396;;-;-;SCO3715;ECF sigma factor;106;158;0,037240219;0,670886076;-0,575860294
2098289;2098289;2098945;2098993;+;-;SCO1960;hydrolase;127;158;0,108721797;0,803797468;-0,315096061
1079228;1079228;1081729;1081729;+;-;SCO1024;hypothetical protein;144;158;0,048791677;0,911392405;-0,133855747
3147951;3147951;3147118;3147118;-;-;SCO2893;hypothetical protein;153;158;0,181660034;0,96835443;-0,046392905
;1907228;1906323;1906244;-;ppnK;SCO1781;inorganic polyphosphate/ATP-NAD kinase;158;158;0,204044714;1;0
5883683;5883756;5885456;5885642;+;-;SCO5415;isobutyryl-CoA mutase A;164;158;0,179123275;1,037974684;0,053771256
6417372;6417372;6418190;6418213;+;-;SCO5860;SuhB protein;189;158;0,766617032;1,196202532;0,258461676
5725718;5725718;5724717;5724716;-;-;SCO5265;hypothetical protein;272;158;1;1,721518987;0,783682093
1634528;;;1634563;+;-;predicted RNA;-;73;159;0,409797268;0,459119497;-1,123058396
156375;;;156325;-;-;predicted RNA;antisense: SCO0166;88;159;0,436033172;0,553459119;-0,853451337
5500557;;;5500592;+;-;predicted RNA;-;115;159;0,727325477;0,72327044;-0,467392904
5194501;5194501;5196300;5196393;+;-;SCO4777;protein Ser/Thr kinase;144;159;0,132391674;0,905660377;-0,142957954
4260684;4260536;4259979;4259868;-;-;SCO3872;hypothetical protein;217;159;1;1,364779874;0,448668277
5870463;5870463;5870023;5870020;-;-;SCO5398;hypothetical protein;67;160;0,001291956;0,41875;-1,255838904
7480202;7480202;7479906;7479772;-;-;SCO6725;hypothetical protein;103;160;0,09678469;0,64375;-0,635427568
231466;231475;231654;231667;+;-;SCO0243;hypothetical protein;129;160;0,392398982;0,80625;-0,310700839
2647750;;;2647781;+;-;predicted RNA;-;131;160;0,846592639;0,81875;-0,288505093
3461363;3461363;3462424;3462424;+;-;SCO3159;hypothetical protein;150;160;0,270753027;0,9375;-0,093109404
3022836;3022836;3023624;3023655;+;-;SCO2771;hypothetical protein;182;160;0,440260299;1,1375;0,185866545
3010411;3010411;3008987;3008979;-;-;SCO2761;tripeptidyl aminopeptidase;185;160;0,278097411;1,15625;0,209453366
3453687;3453684;3453247;3453247;-;-;SCO3152;hypothetical protein;203;160;0,943495772;1,26875;0,343407822
3510259;;;3510205;-;-;predicted RNA;-;288;160;1;1,8;0,847996907
204387;204387;204800;204825;+;-;SCO0214;hypothetical protein;80;161;0,008618939;0,49689441;-1,008988783
950323;950292;949864;949801;-;-;SCO0902;hypothetical protein;119;161;0,115816063;0,739130435;-0,436099115
3982509;;;3982524;+;-;predicted RNA;-;137;161;1;0,850931677;-0,232884795
4811774;;;4811844;+;-;predicted RNA;-;152;161;0,841614942;0,944099379;-0,082989365
6221610;;;6221660;+;-;predicted RNA;-;177;161;1;1,099378882;0,136688672
429996;;;429985;-;-;predicted RNA;-;237;161;1;1,472049689;0,557826371
2410327;2410423;2411784;2411939;+;-;SCO2241;glutamine synthetase;346;161;1;2,149068323;1,10371135
3496643;3496670;3497140;3497278;+;-;SCO3190;mechanosensitive channel;132;162;0,160836309;0,814814815;-0,295455884
4730049;;;4729702;-;-;predicted RNA;antisense: SCO4317;153;162;0,445567689;0,944444444;-0,08246216
2768278;2768278;2767268;2767187;-;-;SCO2564;DNA-binding protein;175;162;0,700421786;1,080246914;0,111361109
6704976;6704931;6703618;6703587;-;-;SCO6104;hypothetical protein;181;162;0,330100453;1,117283951;0,159995884
3673940;3673970;3674866;3674866;+;-;SCO3322;hypothetical protein;204;162;1;1,259259259;0,332575339
6288894;;;6288957;+;-;predicted RNA;-;77;163;0,256663109;0,472392638;-1,081941614
5991426;;;5991453;+;-;predicted RNA;-;174;163;1;1,067484663;0,094215342
1692572;1692572;1692048;1692032;-;-;SCO1582;ATP/GTP binding protein;65;164;2,27E-04;0,396341463;-1,335184192
5610086;5610044;5609892;5609888;-;-;SCO5163;hypothetical protein;84;164;0,096386754;0,512195122;-0,965234582
3648648;3648648;3649631;3649631;+;-;SCO3300;hypothetical protein;143;164;0,088840534;0,87195122;-0,197680668
8376970;8376949;8375936;8375931;-;-;SCO7554;LacI family transcriptional regulator;166;164;0,487121633;1,012195122;0,017487427
;1603094;1602591;1602463;-;-;SCO1500;Holliday junction resolvase-like protein;172;164;0,449329422;1,048780488;0,06871275
6616536;6616514;6615297;;-;-;SCO6027;acetyl-CoA acetyltransferase;179;164;0,430225118;1,091463415;0,126263773
7064405;;;7064363;-;-;predicted RNA;-;186;164;1;1,134146341;0,181606806
7520716;7520716;7522758;;+;-;SCO6764;squalene-hopene cyclase;203;164;0,156697211;1,237804878;0,307783913
1816445;1816646;1817248;1817348;+;-;SCO1695;hypothetical protein;210;164;0,780876659;1,280487805;0,356693513
;3323222;3324553;3324629;+;-;SCO3037;F420-0--gamma-glutamyl ligase;235;164;0,483145449;1,432926829;0,518964942
4228257;4228257;4228775;4228793;+;-;SCO3844;hypothetical protein;249;164;1;1,518292683;0,602449927
846819;846809;846084;846077;-;-;SCO0799;hypothetical protein;348;164;0,971660308;2,12195122;1,085391491
1486738;1486734;1486339;1486296;-;-;SCO1400;hypothetical protein;112;165;0,084146956;0,678787879;-0,558967292
4515119;4515083;4513662;4513662;-;-;SCO4114;sporulation associated protein;112;165;0,050947812;0,678787879;-0,558967292
7739795;7739795;7739022;7739022;-;-;SCO6971;precorrin 6A synthase;130;165;0,07052563;0,787878788;-0,343954401
8601808;8601808;8601284;8601249;-;-;SCO7773;hypothetical protein;143;165;0,188222567;0,866666667;-0,206450877
952991;952991;953455;953455;+;-;SCO0908;hypothetical protein;181;165;0,564929562;1,096969697;0,133523673
2753810;2753781;2752687;;-;-;SCO2553;oxidoreductase;196;165;0,78256869;1,187878788;0,24838763
4001665;4001665;4003020;4003044;+;-;SCO3622;hypothetical protein;196;165;0,311151227;1,187878788;0,24838763
6969997;6970033;6971376;6971376;+;-;SCO6310;cytochrome P450;210;165;0,356020072;1,272727273;0,347923303
7948901;7948901;7947903;7947903;-;-;SCO7154;ketol-acid reductoisomerase;215;165;1;1,303030303;0,381870635
1911973;1911841;1910795;;-;-;SCO1787;iron-siderophore uptake system transmembrane protein;272;165;1;1,648484848;0,721140627
4711122;;;4711029;-;-;predicted RNA;antisense: groEL;303;165;1;1,836363636;0,876851769
2984017;;;2984068;+;-;predicted RNA;antisense: gltA;46;166;0,05868044;0,277108434;-1,851477475
6108436;6108466;6108660;6108661;+;-;SCO5607;transcriptional regulator;82;166;0,053682347;0,493975904;-1,017487427
3933738;3933752;3934558;3934558;+;-;SCO3558;morphological differentiation-associated protein;131;166;0,06762135;0,789156627;-0,34161643
;3259738;3259127;;-;-;SCO2990;hypothetical protein;141;166;0,136880621;0,84939759;-0,235488079
;8443999;8444814;8444819;+;-;SCO7617;hypothetical protein;157;166;0,157316347;0,945783133;-0,080418682
1211430;1211409;1210615;1210404;-;-;SCO1151;hypothetical protein;199;166;0,848087952;1,198795181;0,261585189
;211748;212551;;+;-;SCO0218;nitrate reductase subunit delta NarJ2;205;166;1;1,234939759;0,304440668
3538674;3538679;3539347;3539374;+;-;SCO3226;two component system response regulator;223;166;0,988180777;1,343373494;0,425860469
3368494;;;3368482;-;-;predicted RNA;-;268;166;1;1,614457831;0,691049759
2157773;2157773;2156337;2156337;-;-;SCO2014;pyruvate kinase;271;166;0,544666899;1,63253012;0,70710961
3356887;3357162;3358658;3358659;+;-;SCO3064;peptide transporter;121;167;0,116060169;0,724550898;-0,464841055
2790355;2790355;2789669;2789669;-;-;SCO2584;hypothetical protein;140;167;0,111395453;0,838323353;-0,254421276
;2732018;2733322;;+;-;SCO2534;hypothetical protein;173;167;0,281839111;1,035928144;0,050923935
;6252847;6251294;6251264;-;-;SCO5732;hypothetical protein;180;167;0,200655111;1,077844311;0,108148804
853244;;;853213;-;-;predicted RNA;-;212;167;1;1,269461078;0,344216162
2217528;;;2217600;+;-;predicted RNA;-;346;167;0,840970647;2,071856287;1,050923935
;4675583;4679338;4679583;+;-;SCO4263;transcriptional regulator;633;167;0,693195074;3,790419162;1,922357397
3142760;;;3142776;+;-;predicted RNA;antisense: SCO2889;64;168;0,494241045;0,380952381;-1,392317423
;4962778;4963845;4963845;+;-;SCO4547;hypothetical protein;116;168;0,014561846;0,69047619;-0,534336428
;7517875;7518033;;+;-;SCO6761;hypothetical protein;117;168;0,256663109;0,696428571;-0,521952703
;5428166;5428930;;+;-;SCO4989;IclR family transcriptional regulator;120;168;0,041523106;0,714285714;-0,485426827
1749759;1749759;1749565;1749544;-;-;SCO1634;small membrane protein;136;168;0,337985457;0,80952381;-0,304854582
6058308;;;6058324;+;-;predicted RNA;-;137;168;1;0,81547619;-0,29428534
2558045;2558045;2559250;2559309;+;-;SCO2386;hypothetical protein;188;168;0,420749325;1,119047619;0,162271429
5180505;5180620;5181207;5181207;+;-;SCO4769;RNA polymerase sigma factor SigD;220;168;0,826850735;1,30952381;0,389042291
5643384;5643386;5644342;5644359;+;-;SCO5186;hypothetical protein;261;168;1;1,553571429;0,635588574
2226966;2227237;2230380;2230389;+;ileS;SCO2076;isoleucyl-tRNA synthetase;289;168;0,601080482;1,720238095;0,78260826
3793755;3793755;3794531;3794531;+;-;SCO3433;hypothetical protein;72;169;9,49E-05;0,426035503;-1,230954435
3906842;3906801;3906058;3906058;-;-;SCO3538;hypothetical protein;109;169;0,020925456;0,644970414;-0,632695112
6578516;6578520;6578807;6578872;+;-;SCO6001;hypothetical protein;153;169;0,420876244;0,905325444;-0,143491594
6253342;6253335;6252847;;-;-;SCO5733;hypothetical protein;161;169;0,294250077;0,952662722;-0,069962558
3155892;3155892;3155290;3155280;-;-;SCO2902;deoxyribonucleotide triphosphate pyrophosphatase;164;169;0,243764858;0,970414201;-0,043327432
6131653;;;6131671;+;-;predicted RNA;-;195;169;1;1,153846154;0,206450877
7063646;;;7063813;+;-;predicted RNA;-;207;169;1;1,224852071;0,292607521
5488132;5488108;5487077;5486873;-;glpX;SCO5047;fructose 1,6-bisphosphatase II;221;169;1;1,307692308;0,387023123
7000969;7000969;7001376;7001376;+;-;SCO6342;hypothetical protein;106;170;0,046504924;0,623529412;-0,681470482
8161279;8161299;8161964;8162015;+;-;SCO7347;hypothetical protein;112;170;0,028625209;0,658823529;-0,602036014
2708932;2708932;2708177;2708177;-;recO;SCO2510;DNA repair protein RecO;124;170;0,045457324;0,729411765;-0,455194626
5667360;5667360;5666944;5666903;-;-;SCO5206;hydrogen peroxide sensitive repressor;132;170;0,141074216;0,776470588;-0,364996817
3103519;;;3103494;-;-;predicted RNA;-;146;170;0,928460136;0,858823529;-0,219566377
1916356;1916356;1915097;;-;-;SCO1791;hypothetical protein;182;170;0,306755653;1,070588235;0,098403704
5523962;5523962;5523183;5523183;-;-;SCO5082;transcriptional regulator;118;171;0,029288688;0,69005848;-0,535209466
7786381;7786367;7784586;7784543;-;-;SCO7009;hypothetical protein;140;171;0,09401264;0,81871345;-0,288569498
4185824;;;4185784;-;-;predicted RNA;-;162;171;0,895992419;0,947368421;-0,078002512
2144636;2144639;2146918;2146918;+;-;SCO2004;formate dehydrogenase;189;171;0,090836639;1,105263158;0,144389909
2267186;2267186;2269189;2269195;+;-;SCO2110;Ser/Thr protein kinase;207;171;0,143915588;1,210526316;0,275634443
1988469;1988469;1989701;1989701;+;-;SCO1856;precorrin-6Y C5,15-methyltransferase;331;171;1;1,935672515;0,952834892
4272904;;;4272930;+;-;predicted RNA;-;109;172;0,719192443;0,63372093;-0,65808043
2396815;2396807;2395074;2395063;-;-;SCO2228;alpha-glucosidase;152;172;0,110862088;0,88372093;-0,178337241
;4911068;4911973;4911973;+;ubiA;SCO4491;prenyltransferase;153;172;0,102733797;0,889534884;-0,168876912
2037030;2037030;2038229;2038248;+;-;SCO1903;transport associated protein;217;172;0,487682839;1,261627907;0,335286478
5641824;5641824;5643236;5643381;+;-;SCO5185;peptidase;230;172;0,315736068;1,337209302;0,419225296
6346438;6346368;6345664;6345662;-;-;SCO5803;LexA repressor;237;172;1;1,377906977;0,462478494
1962217;1962217;1962972;1963226;+;-;SCO1831;oxidoreductase;259;172;1;1,505813953;0,590543533
1989764;1989779;1991530;;+;-;SCO1857;bifunctional CbiGH;342;172;0,820357168;1,988372093;0,99158776
6044716;6044567;6040578;6040578;-;-;SCO5544;hypothetical protein;118;173;5,28E-04;0,682080925;-0,551985178
2400531;2400651;2401685;2401779;+;-;SCO2232;maltose operon transcriptional repressor;125;173;0,021081528;0,722543353;-0,468843943
;6291623;6292414;;+;-;SCO5753;phosphatidylglycerophosphate synthase;155;173;0,121839768;0,895953757;-0,158503822
2882966;2882911;2882600;2882591;-;-;SCO2650;hypothetical protein;162;173;0,454488681;0,936416185;-0,094778225
2220775;2220775;2220185;2220013;-;-;SCO2069;hypothetical protein;166;173;0,234476841;0,959537572;-0,059588796
6783828;6783811;6783029;6783021;-;-;SCO6178;deacetylase;253;173;1;1,462427746;0,548365347
6031665;6031665;6033248;6033265;+;-;SCO5535;carboxyl transferase;307;173;0,618884003;1,774566474;0,827466618
3786976;;;3786910;-;-;predicted RNA;-;85;174;0,239794776;0,488505747;-1,03355256
6132937;;;6132926;-;-;predicted RNA;-;87;174;1;0,5;-1
3116931;3116931;3116521;3116483;-;-;SCO2860;rifampin ADP-ribosyl transferase;94;174;6,33E-04;0,540229885;-0,888354644
;8130729;8130298;;-;-;SCO7323;anti-sigma factor antagonist;137;174;0,143903729;0,787356322;-0,344911413
4030293;4030293;4029505;4029495;-;-;SCO3651;hypothetical protein;186;174;0,339944771;1,068965517;0,096215315
1614274;1614331;1615164;1615244;+;-;SCO1510;peptidyl-prolyl cis-trans isomerase;260;174;1;1,494252874;0,579424317
3935802;3935802;3934978;3934978;-;-;SCO3559;oxidoreductase;129;175;0,042945678;0,737142857;-0,439983856
4546029;4546029;4547051;4547079;+;-;SCO4132;transglycosylase;132;175;0,02844557;0,754285714;-0,406816992
5603697;5603697;5603185;5603167;-;-;SCO5156;hypothetical protein;151;175;0,17476066;0,862857143;-0,212806373
638425;638511;638804;;+;-;SCO0598;anti anti sigma factor;160;175;0,421966773;0,914285714;-0,129283017
4702952;4702952;4703206;4703206;+;-;SCO4287;hypothetical protein;169;175;0,548362248;0,965714286;-0,050331676
4979462;4979462;4978629;4978629;-;-;SCO4561;hypothetical protein;223;175;1;1,274285714;0,349688788
5556935;5557355;5558386;5558476;+;-;SCO5112;ABC transporter integral membrane protein BldKA;259;175;1;1,48;0,565597176
1457928;1457665;1454780;1454763;-;-;SCO1378;glycine dehydrogenase;381;175;1;2,177142857;1,122436076
4623762;4623766;4624524;4624524;+;-;SCO4215;GntR family transcriptional regulator;707;175;0,0246642;4,04;2,014355293
;4950014;4950367;4950394;+;-;SCO4529;hypothetical protein;91;176;0,015159022;0,517045455;-0,951636978
4821748;4821748;4822641;4822641;+;purU;SCO4403;formyltetrahydrofolate deformylase;143;176;0,061021061;0,8125;-0,299560282
4388079;;;4388270;+;-;predicted RNA;-;194;176;0,928460136;1,102272727;0,140481224
2766502;2766456;2764588;2764553;-;-;SCO2562;GTP-binding protein LepA;252;176;0,252663362;1,431818182;0,517848305
6632494;6632494;6633978;6633982;+;-;SCO6041;protoporphyrinogen oxidase;258;176;0,341543852;1,465909091;0,551795637
;2085561;2084575;2084564;-;-;SCO1950;hypothetical protein;293;176;1;1,664772727;0,735325236
6049148;;;6049219;+;-;SCOt56;Gln tRNA;98;177;0,293230213;0,553672316;-0,852895706
4634485;4634485;4635156;4635163;+;-;SCO4230;response regulator;158;177;0,145322069;0,892655367;-0,163824802
;3431181;3431858;3431890;+;-;SCO3129;TetR family transcriptional regulator;161;177;0,159985138;0,90960452;-0,136688672
1134012;1134012;1132744;1132744;-;-;SCO1073;hydrogenase;191;177;0,276658558;1,079096045;0,109823278
4388985;;;4388819;-;-;predicted RNA;-;207;177;1;1,169491525;0,225881407
2240701;2240693;2239278;2239273;-;murD;SCO2086;UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase;224;177;0,261878603;1,265536723;0,339749372
;1910798;1909671;;-;-;SCO1786;iron-siderophore uptake system transmembrane protein;251;177;0,771357322;1,418079096;0,503938004
6044734;;;6044717;-;-;predicted RNA;-;86;178;0,888809711;0,483146067;-1,049468676
6822463;6822463;6822717;;+;-;SCO6207;hypothetical protein;107;178;0,072632564;0,601123596;-0,734266445
1712541;;;1712559;+;-;predicted RNA;antisense: SCO1602;155;178;1;0,870786517;-0,199609026
4838192;4838192;4837557;4837501;-;-;SCO4421;TetR family transcriptional regulator;177;178;0,25309192;0,994382022;-0,008127881
3260538;3260538;3259735;;-;-;SCO2991;hypothetical protein;187;178;0,358433776;1,050561798;0,071161029
6367559;6367665;6369200;6369200;+;-;SCO5820;RNA polymerase sigma factor;217;178;0,215821474;1,219101124;0,285817801
4786425;;;4786267;-;-;predicted RNA;antisense: SCO4370;294;178;1;1,651685393;0,723938914
2202560;2202560;2201235;;-;hisD;SCO2054;histidinol dehydrogenase;109;179;0,004030997;0,608938547;-0,715631452
4804183;4804183;4803479;4803316;-;-;SCO4387;pyridoxamine oxidase;115;179;0,019994359;0,642458101;-0,638325726
2542769;2542768;2542460;2542435;-;-;SCO2372;small hydrophobic protein;125;179;0,124243343;0,698324022;-0,518031493
5995775;5995778;5995987;5996022;+;-;SCO5507;hypothetical protein;137;179;0,237702473;0,765363128;-0,385783694
8600881;8600881;8600297;8600108;-;-;SCO7772;hypothetical protein;141;179;0,094591504;0,787709497;-0,344264425
5253808;5253808;5253984;;+;-;SCO4823;hypothetical protein;209;179;1;1,167597765;0,223543355
5279761;5279761;5278487;5278487;-;-;SCO4847;D-alanyl-D-alanine carboxypeptidase;259;179;0,435912688;1,446927374;0,53299251
5957727;;;5957603;-;-;predicted RNA;-;287;179;1;1,603351955;0,681091149
5654618;5654618;5655373;5655389;+;-;SCO5197;hypothetical protein;291;179;1;1,625698324;0,701059566
7835298;7835298;7834891;7834891;-;-;SCO7042;MarR family transcriptional regulator;74;180;8,03E-04;0,411111111;-1,282399731
;2406202;2406456;2406456;+;-;SCO2236;hypothetical protein;93;180;0,030354477;0,516666667;-0,952694285
6578236;6578236;6578481;6578515;+;-;SCO6000;hypothetical protein;122;180;0,136060639;0,677777778;-0,561115759
1631898;1631898;1631173;;-;-;SCO1527;membrane transferase;142;180;0,070254193;0,788888889;-0,342105977
4576134;4576134;4575112;4575112;-;-;SCO4158;LacI-family regulatory protein;151;180;0,120298334;0,838888889;-0,253448357
6241027;6241070;6242596;6242596;+;-;SCO5721;hypothetical protein;153;180;0,138058402;0,85;-0,234465254
1468521;1468521;1467874;1467874;-;-;SCO1389;CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase;157;180;0,130090001;0,872222222;-0,197232347
1652664;1652664;1653251;1653449;+;-;SCO1544;hypothetical protein;164;180;0,174606767;0,911111111;-0,134301092
6421928;6421928;6422881;6422881;+;-;SCO5865;hypothetical protein;216;180;0,891691009;1,2;0,263034406
3983669;;;3983644;-;-;predicted RNA;-;217;180;0,727594117;1,205555556;0,269698136
;6390565;6391953;6391964;+;-;SCO5838;protease;375;180;1;2,083333333;1,058893689
5922464;5922464;5925088;5925102;+;-;SCO5444;glycogen phosphorylase;394;180;1;2,188888889;1,130198723
3369389;3369364;3368495;3368495;-;-;SCO3075;transcriptional regulator;449;180;0,882463313;2,494444444;1,318718538
;7529654;7529773;7529774;+;-;SCO6771;small hydrophobic hypothetical protein;116;181;0,244086031;0,640883978;-0,641864892
2097542;2097542;2098228;2098232;+;-;SCO1959;mycothiol-dependent maleylpyruvate isomerase;139;181;0,064071357;0,767955801;-0,380904814
1023052;1023053;1023964;1023964;+;-;SCO0971;LysR family transcriptional regulator;157;181;0,08917421;0,867403315;-0,205225138
8216435;;;8216127;-;-;predicted RNA;antisense: SCO7403;332;181;1;1,834254144;0,875193544
6059647;;;6059930;+;-;predicted RNA;antisense: SCO5561;122;182;0,106012547;0,67032967;-0,577057303
3710688;3710688;3712097;3712123;+;-;SCO3351;DNA repair protein RadA;150;182;0,160248299;0,824175824;-0,27897595
3654156;3654175;3655935;3655935;+;argS;SCO3304;arginyl-tRNA synthetase;196;182;0,131515169;1,076923077;0,106915204
6177922;;;6177907;-;-;predicted RNA;-;201;182;1;1,104395604;0,143257051
3390523;3390487;3389963;3389963;-;-;SCO3095;hypothetical protein;203;182;0,488771893;1,115384615;0,157541277
3099402;;;3099510;+;-;predicted RNA;antisense: SCO2838;270;182;1;1,483516484;0,569020957
2859905;;;2859747;-;-;predicted RNA;antisense: SCO2632;288;182;1;1,582417582;0,662130361
3716859;3716926;3717630;3717646;+;-;SCO3358;two-component system response regulator;450;182;0,707123752;2,472527473;1,305986551
5597467;;;5597596;+;-;predicted RNA;-;109;183;0,17830247;0,595628415;-0,747515514
7570968;7570968;7570606;7570501;-;-;SCO6808;transcription regulator ArsR;132;183;0,10810214;0,721311475;-0,471305719
3456597;3456597;3457136;3457136;+;-;SCO3155;hypothetical protein;162;183;0,175507207;0,885245902;-0,175849835
6109887;;;6109846;-;-;predicted RNA;-;178;183;0,941692226;0,972677596;-0,039966407
2225895;2225895;2225281;2225281;-;lspA;SCO2074;lipoprotein signal peptidase;196;183;0,346169739;1,071038251;0,099010006
3920176;3920089;3918572;3918572;-;-;SCO3545;transferase;214;183;0,197853596;1,169398907;0,225767148
;6615300;6613171;6613163;-;-;SCO6026;fatty acid oxidation complex alpha-subunit;214;183;0,110714326;1,169398907;0,225767148
2904798;2904844;2906658;2906870;+;-;SCO2669;hypothetical protein;216;183;0,14379815;1,180327869;0,239187664
532501;532501;533448;533463;+;-;SCO0499;formyltransferase;217;183;0,851646969;1,18579235;0,245851394
3479354;3479362;3479847;3479847;+;-;SCO3175;acetyltransferase;228;183;0,788996608;1,245901639;0,317190176
;2087673;2086657;2086652;-;-;SCO1952;hypothetical protein;234;183;0,843488721;1,278688525;0,354664881
81179;81165;80845;80845;-;-;SCO0097;hypothetical protein;80;184;0,003493818;0,434782609;-1,201633861
1211504;1211504;1214068;1214068;+;-;SCO1152;helicase;183;184;0,045528266;0,994565217;-0,007862118
4864665;4864681;4864872;4864929;+;-;SCO4442;hypothetical protein;333;184;1;1,809782609;0,855816411
6807677;;;6807664;-;-;predicted RNA;-;68;185;0,480356871;0,367567568;-1,443918619
4859668;4859604;4857727;4857724;-;-;SCO4438;hypothetical protein;178;185;0,084232431;0,962162162;-0,05564803
4633199;4633199;4634479;4634484;+;-;SCO4229;sensor kinase;180;185;0,232895474;0,972972973;-0,039528364
528760;528752;527889;527846;-;-;SCO0495;iron-siderophore ABC-transporter ATP-binding protein;193;185;0,556590134;1,043243243;0,061075577
;7353207;7356839;7356856;+;-;SCO6627;hypothetical protein;151;186;0,004539489;0,811827957;-0,300754072
4406745;4406688;4402297;4402232;-;-;SCO4009;bifunctional histidine kinase and regulator;161;186;0,007219384;0,865591398;-0,208241933
6290145;6290145;6291626;;+;-;SCO5752;hypothetical protein;186;186;0,162795214;1;0
;6101641;6102651;6102651;+;-;SCO5598;signal peptidase I;195;186;0,512729082;1,048387097;0,068171503
6558617;6558617;6557772;6557772;-;-;SCO5982;regulator;287;186;1;1,543010753;0,625748116
1452547;1452656;1452859;1452859;+;-;SCO1375;hypothetical protein;337;186;1;1,811827957;0,85744597
3741220;3741220;3740711;3740711;-;-;SCO3376;N-acetylglutamate synthase;166;187;0,183844387;0,887700535;-0,171855029
4909614;4909614;4911071;;+;-;SCO4490;decarboxylase;196;187;0,175643244;1,048128342;0,067815384
4827995;4827958;4827365;;-;-;SCO4409;RNA polymerase sigma factor;208;187;0,410647549;1,112299465;0,153545258
;1613443;1612166;1612157;-;hisS;SCO1508;histidyl-tRNA synthetase;229;187;0,270432609;1,22459893;0,292309328
1463931;1463926;1463072;1462960;-;-;SCO1385;hypothetical protein;259;187;1;1,385026738;0,469913828
;1976849;1978357;;+;-;SCO1848;cobyric acid synthase;278;187;0,319908424;1,486631016;0,572046613
3501305;;;3501322;+;-;predicted RNA;-;1140;187;2,52E-04;6,096256684;2,607923649
7902265;7902256;7901360;7901360;-;-;SCO7112;ECF family RNA polymerase sigma factor;154;188;0,059354315;0,819148936;-0,287802311
4545262;4545170;4544370;4544370;-;-;SCO4130;hypothetical protein;155;188;0,071174238;0,824468085;-0,278464446
1392631;1392602;1391967;1391967;-;-;SCO1316;hypothetical protein;184;188;0,222437918;0,978723404;-0,031026896
6601169;6601234;6602355;6602355;+;-;SCO6019;hypothetical protein;200;188;0,314011731;1,063829787;0,089267338
7513947;7513947;7514876;7514876;+;-;SCO6757;ABC transporter membrane protein;206;188;0,692660979;1,095744681;0,131911676
3763908;;;3764043;+;-;predicted RNA;-;300;188;1;1,595744681;0,674229839
3444689;3444689;3443196;3443196;-;-;SCO3145;hypothetical protein;320;188;0,513166866;1,70212766;0,767339243
5768080;;;5768216;+;-;predicted RNA;antisense: SCO5294;75;189;0,027814341;0,396825397;-1,333423734
5766738;;;5766792;+;-;predicted RNA;-;111;189;0,382238507;0,587301587;-0,767826558
1654213;;;1654186;-;-;predicted RNA;-;120;189;0,679668329;0,634920635;-0,655351829
7964776;7964783;7965457;7965476;+;-;SCO7168;GntR family transcriptional regulator;156;189;0,092929349;0,825396825;-0,276840205
3962250;;;3962278;+;-;predicted RNA;-;188;189;0,926692087;0,994708995;-0,007653573
5976909;5976909;5977607;5977687;+;-;SCO5492;short chain dehydrogenase;248;189;1;1,312169312;0,391953886
1097282;1097282;1098505;1098564;+;-;SCO1041;hypothetical protein;107;190;8,50E-04;0,563157895;-0,828388622
4279340;4279519;4280136;4280136;+;-;SCO3888;hypothetical protein;128;190;0,033016886;0,673684211;-0,569855608
;5765663;5766115;5766149;+;-;SCO5291;hypothetical protein;128;190;0,054564525;0,673684211;-0,569855608
1941181;;;1941172;-;-;predicted RNA;-;136;190;1;0,715789474;-0,482392767
