Transcription Start;Translation Start;Translation Stop;Transcription Stop;Strand;Name;Synonym;Product;M145;MGM10;qValue;fold;log2(fold)
5139736;5139773;5140609;5140651;+;-;SCO4724;methionine aminopeptidase;120;132;0,259288744;0,909090909;-0,137503524
2469564;2469564;2468071;2468036;-;-;SCO2299;bifunctional RNase H/acid phosphatase;122;132;0,555186569;0,924242424;-0,113656782
4449117;;;4449102;-;-;predicted RNA;-;37;133;0,249613111;0,278195489;-1,84582907
204387;204387;204800;204832;+;-;SCO0214;hypothetical protein;80;133;0,08907075;0,601503759;-0,733354341
1319872;1319887;1320564;1320564;+;-;SCO1247;hypothetical protein;90;133;0,082036251;0,676691729;-0,563429339
6565252;6565263;6565649;6565690;+;-;SCO5991;hypothetical protein;93;133;0,242679352;0,69924812;-0,516123624
;2201238;2200129;;-;-;SCO2053;histidinol-phosphate aminotransferase;97;133;0,062761684;0,729323308;-0,455369593
4718222;4718222;4717614;4717614;-;-;SCO4303;transcriptional regulator;99;133;0,155066397;0,744360902;-0,425925815
4515119;4515083;4513662;4513592;-;-;SCO4114;sporulation associated protein;112;133;0,249613111;0,842105263;-0,247927513
;6730926;6730693;6730616;-;-;SCO6128;hypothetical protein;127;133;1;0,954887218;-0,066597749
2860928;;;2860996;+;-;predicted RNA;antisense: SCO2634;211;133;0,753353336;1,586466165;0,665816753
8093381;8093542;8094045;8094045;+;-;SCO7288;hypothetical protein;72;134;0,028303282;0,537313433;-0,896164189
2283617;2283639;2284442;;+;-;SCO2123;esterase/lipase;79;134;0,025636928;0,589552239;-0,762308442
6822463;6822463;6822717;;+;-;SCO6207;hypothetical protein;107;134;0,63299326;0,798507463;-0,324622204
2818632;2818382;2814360;2814328;-;-;SCO2599;hypothetical protein;137;134;0,071748865;1,02238806;0,031942893
5593393;5593269;5592745;5592745;-;-;SCO5146;methyltransferase;142;134;0,753771146;1,059701493;0,083657929
5179365;;;5179352;-;-;predicted RNA;-;152;134;1;1,134328358;0,181838323
5148551;5148674;5150032;5150371;+;glmM;SCO4736;phosphoglucosamine mutase;166;134;1;1,23880597;0,308950241
1063184;1063185;1063520;1063585;+;-;SCO1008;hypothetical protein;66;135;0,04456764;0,488888889;-1,032421478
2522165;2522161;2521928;2521834;-;-;SCO2352;hypothetical protein;68;135;0,102737039;0,503703704;-0,989352756
3513024;3513024;3513515;3513619;+;-;SCO3205;MarR family transcriptional regulator;74;135;0,032703446;0,548148148;-0,867362231
1880339;;;1880314;-;-;predicted RNA;-;84;135;0,824911304;0,622222222;-0,684498174
6055700;6055700;6055467;6055427;-;-;SCO5557;hypothetical protein;91;135;0,346601997;0,674074074;-0,569020957
;4962778;4963845;4963845;+;-;SCO4547;hypothetical protein;116;135;0,163041482;0,859259259;-0,218834602
;6100668;6102008;;+;-;SCO5597;signal peptidase I;118;135;0,315642504;0,874074074;-0,194172548
4595603;4595605;4596861;4596861;+;-;SCO4186;hypothetical protein;121;135;0,273666329;0,896296296;-0,15795236
;2234424;2233696;2233690;-;-;SCO2081;hypothetical protein;151;135;0,727845795;1,118518519;0,161589142
;1588547;1587405;;-;-;SCO1484;carbamoyl phosphate synthase small subunit;164;135;1;1,214814815;0,280736408
4933612;4933568;4928991;4928991;-;-;SCO4508;cell division-like protein;173;135;0,255132224;1,281481481;0,357812631
4252830;4252857;4257887;4257887;+;-;SCO3869;WD-40 repeat-containing protein;99;136;0,001802156;0,727941176;-0,458106221
7516936;7516937;7517875;;+;-;SCO6760;phytoene synthase;106;136;0,098840726;0,779411765;-0,359542387
5947236;5947312;5947974;5947974;+;-;SCO5460;AbaA-like regulatory protein;107;136;0,174330403;0,786764706;-0,345995855
;4649833;4648427;4648349;-;-;SCO4242;hypothetical protein;110;136;0,169575718;0,808823529;-0,306103128
2539496;2539576;2542332;2542361;+;aceE;SCO2371;pyruvate dehydrogenase subunit E1;119;136;0,088019139;0,875;-0,192645078
6352819;6352819;6353724;6353744;+;-;SCO5809;hydrolase;155;136;0,658010606;1,139705882;0,188661564
;8443999;8444814;8444819;+;-;SCO7617;hypothetical protein;157;136;0,728168609;1,154411765;0,207157908
;2406202;2406456;2406518;+;-;SCO2236;hypothetical protein;93;137;0,337886423;0,678832117;-0,558873272
6025338;6025338;6026690;6026715;+;-;SCO5530;hypothetical protein;117;137;0,272612393;0,854014599;-0,227667363
2261916;2261916;2260993;2260937;-;-;SCO2103;5,10-methylenetetrahydrofolate reductase;125;137;0,248791984;0,912408759;-0,132247798
5853110;5853124;5853972;5853972;+;-;SCO5385;3-hydroxybutyryl-CoA dehydrogenase;130;137;0,314353737;0,948905109;-0,07566427
606578;606555;605122;605097;-;-;SCO0563;hypothetical protein;143;137;0,792361525;1,04379562;0,061839254
6058327;6058385;6059554;6059554;+;ddl;SCO5560;D-alanyl-alanine synthetase A;152;137;1;1,109489051;0,14989543
6761451;6761426;6760581;6760537;-;-;SCO6158;hypothetical protein;176;137;1;1,284671533;0,361399536
526783;526783;524978;524978;-;-;SCO0493;ABC-transporter transmembrane protein;186;137;0,897868271;1,357664234;0,441126728
5798773;5798773;5800470;5800562;+;-;SCO5329;hypothetical protein;110;138;0,250617996;0,797101449;-0,327164743
4289990;4289990;4287627;4287584;-;-;SCO3895;hypothetical protein;121;138;0,124843729;0,876811594;-0,18966122
7512967;7512975;7513847;7513861;+;-;SCO6756;glycosyltransferase;131;138;0,304579888;0,949275362;-0,075101455
5608286;5608309;5609166;5609179;+;-;SCO5161;hypothetical protein;133;138;0,344550306;0,963768116;-0,053242021
3650694;3650705;3652006;3652174;+;-;SCO3302;hypothetical protein;133;138;0,671994959;0,963768116;-0,053242021
2189420;2189306;2188023;;-;-;SCO2037;tryptophan synthase subunit beta;144;138;0,911938599;1,043478261;0,061400545
4730017;;;4729676;-;-;predicted RNA;antisense: SCO4317;151;138;1;1,094202899;0,129880283
5870463;5870463;5870023;5869984;-;-;SCO5398;hypothetical protein;67;139;0,015379857;0,482014388;-1,052851882
1094902;1094911;1095258;1095295;+;-;SCO1038;hypothetical protein;96;139;0,263413245;0,690647482;-0,533978572
3831536;3831525;3830698;3830698;-;-;SCO3470;transposase;114;139;0,149502441;0,820143885;-0,286051059
2191089;2191006;2190560;2190560;-;-;SCO2040;hypothetical protein;120;139;0,3882643;0,863309353;-0,212050477
1214086;1214088;1214954;1215003;+;-;SCO1153;acyl-CoA thioesterase II;121;139;0,197125686;0,870503597;-0,200077835
5433191;5433210;5434163;5434359;+;-;SCO4994;hypothetical protein;136;139;0,326614767;0,978417266;-0,031478231
4181609;4181609;4182907;4182907;+;-;SCO3801;aminopeptidase 2;141;139;0,819866786;1,014388489;0,02061028
1611254;1611240;1609885;1609839;-;-;SCO1506;recombination factor protein RarA;164;139;1;1,179856115;0,238610932
6049487;;;6049558;+;-;SCOt59;Gln tRNA;85;140;0,794819034;0,607142857;-0,719892081
7513890;;;7513946;+;-;predicted RNA;-;86;140;0,856868785;0,614285714;-0,703018262
5348311;5348311;5349015;5349015;+;-;SCO4915;hypothetical protein;93;140;0,061339381;0,664285714;-0,590124206
2271138;2271144;2271647;2271647;+;-;SCO2113;bacterioferritin;93;140;0,095999993;0,664285714;-0,590124206
5766793;5766796;5768058;5768079;+;-;SCO5293;oxygenase subunit;149;140;0,950039973;1,064285714;0,089885504
;4614619;4615125;4615151;+;-;SCO4205;hypothetical protein;153;140;0,824911304;1,092857143;0,128104826
;3195312;3192991;3192991;-;-;SCO2940;oxidoreductase;154;140;0,287143529;1,1;0,137503524
6257435;6257372;6253407;6253336;-;-;SCO5734;ATP/GTP binding protein membrane protein;155;140;0,097333851;1,107142857;0,146841388
8442802;8442864;8443736;;+;-;SCO7615;DNA-binding protein;102;141;0,06851324;0,723404255;-0,46712601
1465254;1465166;1464261;;-;-;SCO1387;membrane associated protein;111;141;0,10903904;0,787234043;-0,345135486
904071;904109;904747;905039;+;-;SCO0857;TetR family transcriptional regulator;119;141;0,247397929;0,843971631;-0,244733589
5456892;5456892;5457902;5457907;+;-;SCO5023;hypothetical protein;128;141;0,220275452;0,907801418;-0,139551352
1756550;1756478;1755261;1755252;-;-;SCO1641;transporter;129;141;0,394729817;0,914893617;-0,128324097
;8443733;8444002;;+;-;SCO7616;AbaA-like protein;133;141;0,983017405;0,943262411;-0,084268917
;2752690;2751941;2751941;-;-;SCO2552;16S ribosomal RNA methyltransferase RsmE;136;141;0,361944758;0,964539007;-0,052088511
5769624;5769624;5769301;5769242;-;-;SCO5295;hypothetical protein;146;141;1;1,035460993;0,050273206
3744823;3744818;3743829;3743829;-;-;SCO3381;nicotinate-nucleotide pyrophosphorylase;151;141;0,659534082;1,070921986;0,098853387
4881521;4881521;4881117;4881117;-;-;SCO4459;hypothetical protein;172;141;1;1,219858156;0,286713402
5653915;5653920;5654600;5654617;+;-;SCO5196;hypothetical protein;216;141;1;1,531914894;0,61533615
2486429;2486429;2486722;2486728;+;-;SCO2315;hypothetical protein;59;142;0,020524241;0,415492958;-1,26710407
4666257;4666257;4666985;4667075;+;-;SCO4255;hypothetical protein;93;142;0,052427901;0,654929577;-0,610588308
3497357;3497357;3497181;3497124;-;-;SCO3191;hypothetical protein;108;142;0,705515195;0,76056338;-0,394859617
3434529;3434529;3435026;3435033;+;-;SCO3133;MarR family regulatory protein;112;142;0,231084507;0,788732394;-0,342392197
3454701;3454701;3453841;3453841;-;-;SCO3153;hypothetical protein;121;142;0,179270577;0,852112676;-0,230883882
8457183;8457210;8457884;8457963;+;-;SCO7630;isomerase;122;142;0,251323258;0,85915493;-0,219009782
3080328;3080292;3079945;3079829;-;-;SCO2820;hypothetical protein;129;142;0,770459247;0,908450704;-0,138519864
2256434;2256349;2255534;2255422;-;-;SCO2098;methyltransferase;174;142;0,891049558;1,225352113;0,293196376
7560698;7560698;7561891;7561900;+;-;SCO6800;2-amino-3-ketobutyrate coenzyme A ligase;38;143;1,13E-12;0,265734266;-1,911943823
2751450;2751450;2750935;2750913;-;-;SCO2550;lipoprotein;74;143;0,018697303;0,517482517;-0,950417971
184893;184958;185566;185566;+;-;SCO0194;sigma factor;75;143;0,014452013;0,524475524;-0,931052646
2758462;2758462;2757788;2757788;-;-;SCO2558;hypothetical protein;133;143;0,349780771;0,93006993;-0,104588901
4839222;4839304;4841703;4841703;+;-;SCO4423;Ser/Thr protein kinase;138;143;0,155788296;0,965034965;-0,05134688
4290216;4290216;4291667;4291736;+;-;SCO3896;RNA nucleotidyltransferase;143;144;0,617648037;0,993055556;-0,010053665
2146925;2146962;2147501;2147675;+;-;SCO2005;hypothetical protein;146;144;0,607492607;1,013888889;0,019899557
3453206;3453206;3452316;3452301;-;-;SCO3151;hypothetical protein;155;144;0,528230803;1,076388889;0,106199404
1975249;1975249;1975470;1975470;+;-;SCO1846;hypothetical protein;158;144;1;1,097222222;0,133855747
3026680;3026660;3025503;3025503;-;-;SCO2774;acyl-CoA dehydrogenase;161;144;1;1,118055556;0,160991877
4030293;4030293;4029505;4029495;-;-;SCO3651;hypothetical protein;186;144;1;1,291666667;0,36923381
5688415;5688415;5688140;;-;-;SCO5227;redoxin;346;144;0,148433169;2,402777778;1,264703226
4841760;4841760;4842290;4842553;+;-;SCO4424;hypothetical protein;71;145;0,009926209;0,489655172;-1,030161971
4470674;;;4470663;-;-;predicted RNA;-;86;145;1;0,593103448;-0,753644335
197004;196991;196386;196164;-;-;SCO0207;hypothetical protein;108;145;0,138508999;0,744827586;-0,425021588
3678596;3678582;3677515;3677420;-;-;SCO3325;hypothetical protein;116;145;0,0998683;0,8;-0,321928095
6327656;6327656;6328594;6328594;+;miaA;SCO5791;tRNA delta(2)-isopentenylpyrophosphate transferase;116;145;0,117192829;0,8;-0,321928095
4515767;4515796;4517919;4517919;+;-;SCO4115;hypothetical protein;145;145;0,221963508;1;0
7394136;7394136;7392553;7392553;-;-;SCO6657;hypothetical protein;148;145;0,553243346;1,020689655;0,029544276
1906162;1906158;1904440;1904287;-;-;SCO1780;DNA repair protein;170;145;0,609744954;1,172413793;0,229481846
578074;578092;579228;579256;+;-;SCO0543;peptidase;91;146;0,007396584;0,623287671;-0,682029919
6242597;;;6242618;+;-;predicted RNA;-;100;146;0,904350441;0,684931507;-0,545968369
6044716;6044567;6040578;6040578;-;-;SCO5544;hypothetical protein;118;146;0,009926209;0,808219178;-0,30718151
2333790;2333833;2334534;2334537;+;-;SCO2170;methyltransferase;121;146;0,192869455;0,828767123;-0,270961322
5960962;5960983;5961780;5961780;+;-;SCO5475;hypothetical protein;126;146;0,192097097;0,863013699;-0,212544635
231466;231475;231654;231667;+;-;SCO0243;hypothetical protein;129;146;1;0,883561644;-0,178597303
3743828;3743823;3743026;3743026;-;-;SCO3380;pantothenate kinase;145;146;0,402965838;0,993150685;-0,009915469
;2493182;2493844;2493923;+;-;SCO2322;hypothetical protein;171;146;0,88064416;1,171232877;0,228027956
3950099;3949602;3948850;3948798;-;-;SCO3569;endonuclease;172;146;0,786162366;1,178082192;0,236440196
952991;952991;953455;953466;+;-;SCO0908;hypothetical protein;181;146;1;1,239726027;0,310021328
6304743;;;6304753;+;-;predicted RNA;-;77;147;1;0,523809524;-0,932885804
5161105;5161171;5161617;5161623;+;-;SCO4747;ATP/GTP binding protein;109;147;0,185757911;0,741496599;-0,43148802
6285931;6286097;6288886;6289080;+;-;SCO5750;ftsK-like protein;141;147;0,094096414;0,959183673;-0,060120992
8601808;8601808;8601284;8601264;-;-;SCO7773;hypothetical protein;143;147;0,537714484;0,972789116;-0,039801008
1135943;;;1136041;+;-;predicted RNA;antisense: SCO1075;163;147;1;1,108843537;0,149055809
;8286425;8286937;;+;-;SCO7474;phenylacetic acid degradation protein PaaD;190;147;1;1,292517007;0,370183263
8197340;8197385;8197828;8197851;+;-;SCO7385;hypothetical protein;121;148;0,298839811;0,817567568;-0,290590128
6059696;;;6059981;+;-;predicted RNA;antisense: SCO5561;121;148;0,639791272;0,817567568;-0,290590128
7739795;7739795;7739022;7739001;-;-;SCO6971;precorrin 6A synthase;130;148;0,218393527;0,878378378;-0,187085553
4633027;4632984;4632295;4632217;-;-;SCO4228;phosphate transport system regulator;134;148;0,29132211;0,905405405;-0,143364175
5973924;5973924;5975054;5975054;+;mnmA;SCO5488;tRNA-specific 2-thiouridylase MnmA;135;148;0,321673565;0,912162162;-0,132637769
7525613;7525613;7527583;;+;-;SCO6768;1-deoxy-D-xylulose-5-phosphate synthase;148;148;0,257499022;1;0
;5163960;5165084;;+;-;SCO4752;DNA-binding/iron metalloprotein/AP endonuclease;176;148;1;1,189189189;0,249978253
4594466;4594466;4595476;4595476;+;-;SCO4185;hypothetical protein;234;148;1;1,581081081;0,660911354
6320690;6320686;6319451;6319318;-;-;SCO5782;transmembrane transport protein;88;149;0,006046081;0,590604027;-0,759736902
1752146;1752132;1751179;1751161;-;-;SCO1637;hypothetical protein;114;149;0,087825957;0,765100671;-0,386278506
;7517875;7518033;;+;-;SCO6761;hypothetical protein;117;149;0,806477322;0,785234899;-0,348803801
;7306619;7306230;7306230;-;-;SCO6592;hypothetical protein;127;149;0,427372527;0,852348993;-0,230483834
1798535;1798561;1799088;1799095;+;-;SCO1679;gluconokinase;153;149;0,648429343;1,026845638;0,038219322
1559868;1559831;1558380;1558375;-;-;SCO1461;inosine 5-monophosphate dehydrogenase;157;149;0,670837159;1,053691275;0,075452228
2086656;2086649;2085558;;-;-;SCO1951;hypothetical protein;157;149;0,973169805;1,053691275;0,075452228
3290726;3290726;3289584;3289580;-;-;SCO3014;translation initiation factor;158;149;0,972607966;1,060402685;0,084612228
5427006;5426977;5425676;5425676;-;-;SCO4987;D-amino acid deaminase;167;149;0,914941134;1,120805369;0,164535772
;1890978;1890421;1890415;-;-;SCO1771;hypothetical protein;168;149;0,829489985;1,127516779;0,173148902
3767221;;;3767208;-;-;predicted RNA;antisense: SCO3402;84;150;1;0,56;-0,836501268
5179410;;;5179668;+;-;predicted RNA;-;99;150;0,273666329;0,66;-0,59946207
3741624;3741604;3741230;3741221;-;-;SCO3377;hypothetical protein;109;150;0,224536003;0,726666667;-0,460634366
6137074;6137068;6136289;6136289;-;-;SCO5636;transcriptional regulator;116;150;0,104548493;0,773333333;-0,370837695
;2197548;2196793;2196777;-;-;SCO2048;imidazole glycerol phosphate synthase subunit HisF;127;150;0,176198369;0,846666667;-0,240134004
4730895;;;4730593;-;-;predicted RNA;-;147;150;1;0,98;-0,029146346
7508438;7508594;7510411;;+;-;SCO6752;integral membrane transferase;160;150;0,364689118;1,066666667;0,093109404
2524322;2524342;2525745;2525745;+;-;SCO2356;hypothetical protein;169;150;0,796254773;1,126666667;0,172060746
7633056;7633056;7632712;7632704;-;-;SCO6862;hypothetical protein;72;151;0,024856586;0,476821192;-1,068479738
2506722;2506702;2504417;2504417;-;-;SCO2335;hypothetical protein;99;151;0,048318808;0,655629139;-0,609048119
7711970;7711970;7712521;7712605;+;-;SCO6948;hypothetical protein;121;151;0,205614968;0,801324503;-0,319541502
3786919;3786901;3785441;3785389;-;-;SCO3420;aldehyde dehydrogenase;128;151;0,339981096;0,847682119;-0,238404739
4962115;4962128;4962778;;+;-;SCO4546;lipoprotein;156;151;0,537863268;1,033112583;0,04699748
2220775;2220775;2220185;2219976;-;-;SCO2069;hypothetical protein;166;151;0,748449646;1,099337748;0,136634692
6808249;6808222;6807680;6807678;-;-;SCO6197;hypothetical protein;175;151;0,914322211;1,158940397;0,212806373
5959262;5959273;5959941;5959941;+;-;SCO5473;ATP/GTP binding protein;52;152;5,61E-06;0,342105263;-1,547487795
6413904;;;6414106;+;-;predicted RNA;antisense: SCO5857;75;152;0,099502988;0,493421053;-1,019108823
8260622;8260631;8261071;8261072;+;-;SCO7446;regulator;104;152;0,11763787;0,684210526;-0,547487795
4551693;4551683;4551282;4551200;-;-;SCO4136;hypothetical protein;117;152;0,248791984;0,769736842;-0,377562794
2107199;2107199;2105061;2104948;-;-;SCO1966;excinuclease ABC subunit B;123;152;0,106017059;0,809210526;-0,305413008
4279344;4279519;4280136;4280136;+;-;SCO3888;hypothetical protein;128;152;0,232180667;0,842105263;-0,247927513
4773021;4773021;4772215;4772215;-;-;SCO4358;TetR family transcriptional regulator;130;152;0,177940382;0,855263158;-0,2255597
4634480;4634485;4635156;4635194;+;-;SCO4230;response regulator;158;152;0,5366646;1,039473684;0,055853235
3741220;3741220;3740711;3740676;-;-;SCO3376;N-acetylglutamate synthase;166;152;0,792361525;1,092105263;0,127111918
820751;820751;820194;820194;-;-;SCO0770;hypothetical protein;69;153;0,003408923;0,450980392;-1,148863386
6889590;;;6889603;+;-;predicted RNA;-;85;153;1;0,555555556;-0,847996907
5659650;5659650;5660744;5660861;+;-;SCO5202;hypothetical protein;91;153;0,008235429;0,594771242;-0,749593202
1097282;1097282;1098505;1098670;+;-;SCO1041;hypothetical protein;107;153;0,025637783;0,699346405;-0,515920856
6998012;6998012;6999361;6999370;+;-;SCO6339;3-oxoadipate enol-lactone hydrolase/4-carboxymuconolactone decarboxylase;139;153;0,493615137;0,908496732;-0,13844677
8600881;8600881;8600297;8600252;-;-;SCO7772;hypothetical protein;141;153;0,364689118;0,921568627;-0,11783649
2786687;2786662;2785946;2785946;-;nadD;SCO2579;nicotinic acid mononucleotide adenylyltransferase;146;153;0,343561529;0,954248366;-0,067563284
557019;557029;557844;557877;+;-;SCO0525;hypothetical protein;155;153;0,397969354;1,013071895;0,018736563
5864620;5864593;5863553;;-;-;SCO5395;ABC transporter ATP-binding protein;162;153;0,96231788;1,058823529;0,08246216
;5254825;5255361;5255372;+;-;SCO4825;hypothetical protein;180;153;0,933554089;1,176470588;0,234465254
4997181;4997164;4996565;4996561;-;-;SCO4576;hypothetical protein;186;153;0,993135505;1,215686275;0,281770968
4373684;4373629;4372196;4372076;-;-;SCO3971;hypothetical protein;195;153;0,899776866;1,274509804;0,349942471
;7518030;7519466;;+;-;SCO6762;phytoene dehydrogenase;120;154;0,217832144;0,779220779;-0,359895945
;3945434;3946408;3946464;+;-;SCO3566;hydrolase;138;154;0,193144907;0,896103896;-0,158262084
7786382;7786367;7784586;7784543;-;-;SCO7009;hypothetical protein;140;154;0,243789171;0,909090909;-0,137503524
3095413;3095506;3097467;;+;-;SCO2836;glycosyl transferase;152;154;0,228119506;0,987012987;-0,018859027
893369;893386;894186;894240;+;-;SCO0846;hypothetical protein;157;154;0,416084917;1,019480519;0,027834208
6704991;6704931;6703618;6703583;-;-;SCO6104;hypothetical protein;181;154;0,923639191;1,175324675;0,233059346
6578020;6578236;6578481;6578481;+;-;SCO6000;hypothetical protein;122;155;0,593314029;0,787096774;-0,345387068
5858200;5858200;5857445;5857444;-;-;SCO5388;hypothetical protein;124;155;0,124843729;0,8;-0,321928095
;8130298;8129858;;-;-;SCO7322;anti-sigma factor;125;155;0,255608529;0,806451613;-0,310340121
3935802;3935802;3934978;3934972;-;-;SCO3559;oxidoreductase;129;155;0,153089722;0,832258065;-0,26489715
3494975;3494975;3495817;3495982;+;-;SCO3188;5'-methylthioadenosine phosphorylase;131;155;0,164654835;0,84516129;-0,242701404
2834907;;;2834895;-;-;predicted RNA;-;134;155;1;0,864516129;-0,210035215
4491011;;;4490939;-;-;SCOt44;Glu tRNA;134;155;1;0,864516129;-0,210035215
2322298;2322298;2321282;2320991;-;-;SCO2158;kinase;158;155;0,771844455;1,019354839;0,027656343
4406743;4406688;4402297;4402231;-;-;SCO4009;bifunctional histidine kinase and regulator;161;155;0,062965246;1,038709677;0,054792473
3192915;3192897;3192115;3191973;-;-;SCO2939;hypothetical protein;198;155;1;1,277419355;0,353232215
5351116;;;5351043;-;-;predicted RNA;-;249;155;0,729705077;1,606451613;0,683877527
846824;846809;846084;845335;-;-;SCO0799;hypothetical protein;348;155;0,520081462;2,24516129;1,166819091
4241668;;;4241686;+;-;predicted RNA;-;82;156;0,838880452;0,525641026;-0,927850214
;2488564;2487830;;-;-;SCO2317;methyltransferase;97;156;0,030492992;0,621794872;-0,685489377
1333671;1333633;1332872;1332825;-;-;SCO1262;GntR family transcriptional regulator;139;156;0,224805631;0,891025641;-0,166461146
5194500;5194501;5196300;5196370;+;-;SCO4777;protein Ser/Thr kinase;144;156;0,236277864;0,923076923;-0,115477217
5615432;5615432;5616214;5616307;+;-;SCO5167;hypothetical protein;189;156;0,95033555;1,211538462;0,276840205
;5685768;5684737;5684632;-;-;SCO5225;ribonucleotide-diphosphate reductase small chain;418;156;0,348276955;2,679487179;1,421956913
4251666;4251661;4251449;4251449;-;-;SCO3867;ferredoxin;98;157;0,244797851;0,624203822;-0,679910905
5720097;5720101;5721330;5721330;+;-;SCO5261;malate oxidoreductase;125;157;0,132846341;0,796178344;-0,328836464
5977674;;;5977686;+;-;predicted RNA;-;171;157;1;1,089171975;0,123231766
6257511;6257530;6259005;6259008;+;-;SCO5735;hypothetical protein;201;157;0,844096557;1,280254777;0,356430942
6259519;;;6259618;+;-;predicted RNA;-;65;158;0,13458371;0,411392405;-1,281412935
5968737;5968742;5969401;5969536;+;-;SCO5481;hypothetical protein;114;158;0,088132972;0,721518987;-0,470890734
;2200132;2199539;2199539;-;hisB;SCO2052;imidazoleglycerol-phosphate dehydratase;123;158;0,158862886;0,778481013;-0,361266243
1631898;1631898;1631173;;-;-;SCO1527;membrane transferase;142;158;0,244125317;0,898734177;-0,154033629
4081199;4081222;4082031;;+;-;SCO3704;substrate-binding transport protein;152;158;0,317368783;0,962025316;-0,055853235
3341075;3341075;3339882;3339804;-;-;SCO3048;hypothetical protein;175;158;0,940245374;1,107594937;0,147430364
4623762;4623766;4624524;4624524;+;-;SCO4215;GntR family transcriptional regulator;707;158;2,55E-04;4,474683544;2,161785657
7941058;7941058;7941408;7941408;+;-;SCO7146;regulatory protein;65;159;0,004483321;0,408805031;-1,290515142
6638668;6638659;6637343;6637337;-;-;SCO6045;hypothetical protein;106;159;0,01318112;0,666666667;-0,584962501
721473;;;721533;+;-;predicted RNA;antisense: SCO0680;114;159;1;0,716981132;-0,479992941
5523962;5523962;5523183;5523183;-;-;SCO5082;transcriptional regulator;118;159;0,07834858;0,742138365;-0,430239906
;5067001;5068152;5068227;+;murB;SCO4643;UDP-N-acetylenolpyruvoylglucosamine reductase;129;159;0,11367861;0,811320755;-0,3016557
2097542;2097542;2098228;2098228;+;-;SCO1959;mycothiol-dependent maleylpyruvate isomerase;139;159;0,216203061;0,874213836;-0,193941883
;3259738;3259127;;-;-;SCO2990;hypothetical protein;141;159;0,282273382;0,886792453;-0,173331603
3147951;3147951;3147118;3147118;-;-;SCO2893;hypothetical protein;153;159;0,303788005;0,962264151;-0,055495113
6381357;6381357;6380416;6380367;-;-;SCO5830;hypothetical protein;164;159;0,706518609;1,031446541;0,044669049
4697283;4697318;4698292;4698357;+;-;SCO4282;dimeric protein;177;159;1;1,113207547;0,154722595
8256626;8256653;8258293;8258299;+;-;SCO7443;phosphoglucomutase;209;159;0,753771146;1,314465409;0,394476177
7168308;7168308;7167910;;-;-;SCO6478;hypothetical protein;120;160;0,200007534;0,75;-0,415037499
7691231;;;7691553;+;-;predicted RNA;-;126;160;0,41497614;0,7875;-0,344648171
7570968;7570968;7570606;7570501;-;-;SCO6808;transcription regulator ArsR;132;160;0,364087822;0,825;-0,277533976
;6292411;6292956;6293041;+;-;SCO5754;hypothetical protein;135;160;0,260618832;0,84375;-0,245112498
4731401;;;4731074;-;-;predicted RNA;-;136;160;0,550592867;0,85;-0,234465254
4054185;4054268;4056550;4056562;+;-;SCO3673;iron-sulfur-binding reductase;152;160;0,130239257;0,95;-0,074000581
4631056;;;4630992;-;-;predicted RNA;-;301;160;0,403414526;1,88125;0,911691582
184797;184797;183793;183793;-;-;SCO0193;DNA-binding regulator;101;161;0,015752824;0,627329193;-0,672705395
46751;;;46836;+;-;predicted RNA;antisense: SCO0061;113;161;0,881917752;0,701863354;-0,510737916
;2061089;2061898;2061904;+;-;SCO1929;integral membrane transport protein;130;161;0,123305441;0,807453416;-0,308549065
2003832;;;2003822;-;-;predicted RNA;-;130;161;1;0,807453416;-0,308549065
2130596;2130596;2130952;2130988;+;-;SCO1994;hypothetical protein;141;161;0,496087177;0,875776398;-0,191365526
4821748;4821748;4822641;4822692;+;purU;SCO4403;formyltetrahydrofolate deformylase;143;161;0,194070621;0,888198758;-0,171045541
7233657;7233669;7233974;7233974;+;phhB;SCO6540;pterin-4-alpha-carbinolamine dehydratase;147;161;0,778707965;0,913043478;-0,131244533
532486;532501;533448;533451;+;-;SCO0499;formyltransferase;217;161;1;1,347826087;0,430634354
7515857;;;7515909;+;-;predicted RNA;-;81;162;0,496087177;0,5;-1
5610086;5610044;5609892;5609888;-;-;SCO5163;hypothetical protein;84;162;0,179737918;0,518518519;-0,94753258
5218624;5218624;5221119;5221172;+;-;SCO4797;ATP-dependent DNA helicase II;130;162;0,048318808;0,802469136;-0,31748219
5703401;5703401;5702433;5702433;-;-;SCO5241;hypothetical protein;139;162;0,141422594;0,858024691;-0,22090893
2132976;2132964;2132026;2131994;-;-;SCO1997;hypothetical protein;141;162;0,163085922;0,87037037;-0,20029865
5358504;5358501;5357881;5357795;-;-;SCO4923;hypothetical protein;141;162;0,244094915;0,87037037;-0,20029865
3166236;3166234;3165626;3165586;-;-;SCO2915;hypothetical protein;143;162;0,269142567;0,882716049;-0,179978666
1079183;1079228;1081729;1081759;+;-;SCO1024;hypothetical protein;144;162;0,07256612;0,888888889;-0,169925001
6253335;6253335;6252847;;-;-;SCO5733;hypothetical protein;161;162;0,571336883;0,99382716;-0,008933125
8376972;8376949;8375936;8375931;-;-;SCO7554;LacI family transcriptional regulator;166;162;0,853491697;1,024691358;0,035189428
4581874;4581874;4582161;4582161;+;-;SCO4165;hypothetical protein;169;162;1;1,043209877;0,061029433
